,DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH
192,11,15,SD,15.924,913,B,19,S,12359,7.83,57.58,4.51,7,FRI,FEB,N,11076,7.25,55.7,4.04,16,THU,MAR
193,11,15,SD,20.574,980,B,19,N,9163,4.5,80.07,3.6,12,FRI,MAY,N,9959,4.74,82.54,3.92,15,MON,FEB
194,11,15,SD,26.026,935,A,19,S,9473,6.93,59.52,4.12,7,TUE,FEB,N,10092,7.16,61.33,4.39,16,TUE,JUL
195,11,15,SD,26.026,934,B,19,S,9279,6.38,67.03,4.27,6,WED,MAR,N,9067,6.87,60.82,4.18,17,MON,MAR
196,11,15,SD,28.765,914,B,19,S,7158,6.01,62.07,3.73,6,FRI,AUG,N,8351,7.35,59.22,4.35,15,TUE,APR
197,11,15,SD,30.627,918,B,19,S,7554,6.16,62.03,3.82,6,THU,MAR,N,8265,7.17,58.23,4.18,15,MON,AUG
198,11,15,SD,31.517,915,A,19,N,9722,11.77,52.63,6.19,12,THU,DEC,N,7317,7.1,65.69,4.66,15,TUE,FEB
199,11,15,SD,36.636,916,A,19,S,12804,10.38,82.72,8.59,5,TUE,AUG,N,6753,7.07,64.08,4.53,16,WED,SEP
200,11,15,SD,54.07,917,B,19,S,6599,5.48,81.83,4.49,5,WED,OCT,N,6320,6.43,66.82,4.3,15,MON,DEC
201,8,15,RIV,8.737,807,A,19,S,5259,6.13,65.05,3.99,8,THU,AUG,N,5230,6.8,58.34,3.97,17,THU,APR
202,8,15,RIV,8.737,901,B,19,S,7896,6.12,63.87,3.91,8,THU,MAR,S,7335,6.97,52.12,3.63,14,SAT,MAY
203,8,15,SBD,5.973,605,A,17,S,7873,6.01,72.28,4.34,7,TUE,JUL,N,7133,6.43,61.16,3.93,16,WED,OCT
204,8,15,SBD,15.65,627,A,19,S,5181,5.66,66.2,3.75,6,THU,APR,N,5377,6.5,59.86,3.89,16,WED,APR
205,8,15,SBD,20.011,809,B,19,S,6897,5.62,67.85,3.81,6,WED,OCT,N,6514,6.28,57.27,3.6,16,WED,NOV
206,8,15,SBD,32.323,900,A,19,N,4644,6.34,59.1,3.74,11,FRI,OCT,N,4648,7.01,53.44,3.75,15,FRI,NOV
207,8,15,SBD,40.509,801,A,18,N,4456,6.21,69.85,4.34,7,SAT,MAY,N,4519,8.15,54,4.4,13,FRI,MAY
208,8,15,SBD,42.025,366,A,19,N,4113,7.73,61.25,4.73,9,SAT,MAY,S,4159,7.63,62.72,4.79,15,SUN,AUG
209,8,15,SBD,70.104,515,B,19,S,3631,8.88,61.07,5.42,12,SUN,MAY,N,3786,9.97,56.7,5.65,13,WED,DEC
210,8,15,SBD,81.834,604,B,17,N,2922,10.49,57.92,6.08,12,FRI,APR,N,2905,11.5,52.53,6.04,13,FRI,DEC
211,8,15,SBD,87.263,811,A,19,S,2777,9.43,65.65,6.19,8,THU,JUL,N,2749,11.64,52.61,6.13,14,SUN,NOV
212,8,15,SBD,138.456,907,A,19,S,2745,7.59,84.28,6.4,7,MON,MAY,S,2783,11.2,57.9,6.49,15,MON,MAY
213,3,16,COL,0,100,A,19,E,51,13.67,72.86,9.96,12,SUN,SEP,E,52,14.26,71.23,10.16,14,SUN,OCT
214,3,16,YOL,25.148,332,O,19,W,393,5.1,72.91,3.71,11,SAT,JAN,W,634,8.97,66.81,5.99,17,SAT,JAN
215,3,16,YOL,32.226,102,A,19,W,318,6.47,58.56,3.79,8,MON,JUN,E,388,8.45,54.73,4.62,16,WED,APR
216,3,16,YOL,40.57,105,A,19,W,380,7.96,54.76,4.36,7,TUE,APR,E,489,8.99,62.45,5.61,15,THU,APR
217,3,16,YOL,43.42,111,B,19,W,290,8.61,60.17,5.18,7,THU,JAN,E,287,8.81,58.22,5.13,15,FRI,FEB
218,3,16,SAC,11.474,118,A,17,W,694,7.69,68.51,5.27,6,WED,FEB,E,737,8.84,63.32,5.6,16,FRI,JUN
219,3,16,SAC,11.474,117,B,17,W,567,8,71.05,5.69,6,THU,MAR,E,547,9.32,58.88,5.49,17,FRI,OCT
220,3,16,SAC,16.805,334,A,17,W,1081,10.14,72.12,7.31,7,TUE,OCT,E,913,8.82,70.07,6.18,17,WED,OCT
221,3,16,SAC,22.848,910,A,17,E,325,8.73,60.63,5.29,11,SAT,JUL,E,369,8.86,67.83,6.01,17,MON,JUL
222,4,17,SCL,7.073,432,A,19,N,3847,7.13,60.32,4.3,7,WED,AUG,S,3596,7.05,56.99,4.02,14,WED,JAN
223,8,18,SBD,17.732,814,B,18,S,958,9.51,63.74,6.06,11,SUN,JUL,N,956,8.29,72.98,6.05,17,FRI,JAN
224,8,18,SBD,31.651,856,B,18,S,365,12.55,51.85,6.51,11,SAT,OCT,S,353,11.14,56.48,6.29,14,SAT,JAN
225,8,18,SBD,34.52,722,A,18,S,1092,20.71,73.83,15.29,12,SUN,FEB,S,1100,19.78,77.9,15.41,14,SUN,JAN
226,8,18,SBD,44.319,815,B,19,N,858,19.37,72.28,14,12,SAT,DEC,N,854,14.9,93.54,13.94,21,FRI,JAN
227,8,18,SBD,115.91,180,B,18,S,345,8.55,60,5.13,10,TUE,DEC,N,555,11.81,69.9,8.26,16,MON,DEC
228,1,20,MEN,2.23,761,A,19,W,263,11.07,66.25,7.33,11,SAT,AUG,E,265,11.9,62.06,7.39,15,SUN,AUG
229,1,20,MEN,33.32,721,A,19,W,902,8.39,74.55,6.25,7,FRI,MAY,E,855,9.16,64.68,5.92,17,MON,AUG
230,1,20,LAK,8.293,172,B,19,W,545,7.6,67.7,5.14,7,THU,AUG,E,632,9.18,64.95,5.97,17,TUE,AUG
231,1,20,LAK,8.319,173,A,19,E,436,11.29,56.48,6.38,11,SUN,AUG,E,520,9.49,80.12,7.6,16,SUN,JUL
232,3,20,COL,3.451,125,A,19,W,378,11.24,59.53,6.69,12,SAT,AUG,E,447,13.82,57.23,7.91,14,SUN,AUG
233,3,20,COL,3.451,124,B,19,W,405,11.34,58.78,6.67,12,SAT,AUG,E,483,13.61,58.4,7.95,14,SUN,AUG
234,3,20,COL,22.12,128,A,19,W,251,7.59,53.52,4.06,11,THU,APR,E,334,8.99,60.18,5.41,15,SUN,APR
235,3,20,COL,36.785,353,B,19,W,377,6.94,64.56,4.48,7,TUE,JAN,E,464,9.13,60.34,5.51,16,THU,APR
236,3,20,COL,39.34,355,O,19,W,398,6.83,68.86,4.7,6,WED,APR,E,501,9.34,63.34,5.92,16,TUE,APR
237,3,20,SUT,0,355,O,19,W,398,6.83,68.86,4.7,6,WED,APR,E,501,9.34,63.34,5.92,16,TUE,APR
238,3,20,SUT,5.009,317,O,19,W,426,6.98,71.6,5,6,WED,APR,E,533,9.98,62.63,6.25,16,FRI,APR
239,3,20,SUT,9.176,130,A,19,W,451,8.22,52.38,4.3,7,THU,OCT,E,574,8.64,63.43,5.48,15,MON,MAR
240,3,20,SUT,13.6,132,B,19,E,484,7.5,57.41,4.3,7,MON,SEP,E,563,8.81,56.81,5.01,15,THU,SEP
241,3,20,SUT,17.057,304,O,19,W,2002,8.03,51.73,4.15,7,TUE,AUG,E,2364,9.31,52.66,4.9,16,TUE,NOV
242,3,20,YUB,0,304,O,19,W,2002,8.03,51.73,4.15,7,TUE,AUG,E,2364,9.31,52.66,4.9,16,TUE,NOV
243,3,20,YUB,1.472,136,B,19,W,1152,7.29,58.36,4.25,7,MON,OCT,E,1179,8.18,53.25,4.35,14,FRI,OCT
244,3,20,YUB,1.472,137,A,19,E,864,8.15,62.79,5.11,7,MON,OCT,W,853,9.33,54.12,5.05,16,WED,JAN
245,3,20,YUB,7.018,140,A,19,W,643,8.45,71.84,6.07,7,WED,DEC,E,653,9.87,62.49,6.16,17,FRI,OCT
246,3,20,NEV,13.614,145,A,19,E,2150,8.57,59.77,5.12,8,THU,OCT,W,2365,9.71,58.02,5.64,16,TUE,OCT
247,3,20,NEV,29.6,319,B,19,E,284,12.85,65.29,8.39,11,SAT,AUG,W,355,16.04,65.38,10.49,15,SUN,JUL
248,3,20,NEV,45.661,150,B,19,E,268,16.83,51.84,8.72,12,SUN,JUL,W,285,16.41,56.55,9.28,13,SUN,AUG
249,7,23,VEN,10.78,51,O,19,S,3891,8.2,64.58,5.29,7,FRI,APR,N,3371,8.57,53.52,4.59,17,WED,OCT
250,4,24,ALA,1.848,130,A,18,W,8494,8.06,63.5,5.12,8,THU,SEP,E,6561,7.02,56.32,3.95,14,WED,JUN
251,4,24,ALA,5.887,418,O,18,W,8059,6.98,61.81,4.31,7,MON,MAR,E,7468,6.8,58.84,4,16,TUE,MAR
252,4,24,CC,4.397,417,B,18,W,7778,7.67,59.19,4.54,7,THU,JUN,E,7194,7.3,57.47,4.2,14,THU,MAR
253,4,24,CC,6.257,543,B,18,W,7988,7.54,59.74,4.51,7,WED,MAR,E,7112,7.48,53.63,4.01,13,FRI,JUN
254,10,26,CAL,10.302,158,B,18,E,947,11.53,90.88,10.48,7,TUE,APR,E,704,9.15,85.13,7.79,14,SAT,APR
255,10,26,CAL,18.069,156,B,18,E,102,9.2,65.81,6.06,9,SAT,APR,W,99,9.74,60.37,5.88,16,FRI,OCT
256,10,26,CAL,18.069,154,A,18,W,167,9.24,76.61,7.08,7,MON,APR,E,145,9.62,63.88,6.15,17,MON,OCT
257,10,26,AMA,4.644,316,B,19,E,151,7.47,86.29,6.45,7,TUE,NOV,W,159,8.88,76.44,6.79,17,TUE,MAR
258,3,28,PLA,0.085,154,A,18,E,741,9.41,54.13,5.09,11,TUE,JUL,E,786,9.88,54.66,5.4,15,MON,JUL
259,3,28,PLA,5.81,160,B,18,E,518,11.28,51.85,5.85,10,FRI,AUG,W,630,12.06,58.99,7.11,17,WED,AUG
260,3,28,PLA,9.34,165,A,19,E,812,9.72,60.33,5.87,12,FRI,DEC,E,926,10.84,61.69,6.69,16,FRI,AUG
261,3,28,PLA,9.34,164,B,19,W,819,10.39,66.16,6.88,11,SAT,AUG,W,835,11.83,59.26,7.01,16,FRI,JUL
262,3,28,PLA,11,166,B,19,E,809,12.04,50.34,6.06,12,SAT,AUG,E,841,11.79,53.47,6.3,16,TUE,AUG
263,4,29,NAP,6.196,9,A,17,S,2002,7.75,53.44,4.14,7,THU,JAN,S,2040,6.68,63.18,4.22,18,SAT,OCT
264,4,29,NAP,9.1,913,B,18,N,2128,7.27,58.25,4.23,12,SAT,MAY,N,2312,7.48,61.51,4.6,17,TUE,OCT
265,4,29,NAP,36.893,10,A,17,N,650,11.04,60.07,6.63,12,FRI,OCT,N,685,12.56,55.65,6.99,15,FRI,OCT
266,1,29,LAK,31.33,126,A,18,S,746,12.93,58.6,7.58,7,TUE,AUG,S,600,9.17,66.45,6.09,17,TUE,FEB
267,1,29,LAK,44.46,772,B,19,S,570,7.91,56.66,4.48,8,TUE,APR,N,661,9.87,52.63,5.19,17,THU,AUG
268,1,29,LAK,52.539,773,B,19,N,395,9.45,59.94,5.66,7,THU,AUG,S,407,10.22,57.08,5.83,15,FRI,AUG
269,3,32,GLE,9.626,173,B,19,E,599,8.97,63.05,5.66,7,MON,FEB,W,650,9.2,66.74,6.14,17,MON,NOV
270,3,32,GLE,9.626,174,A,19,E,825,9.23,64.76,5.98,7,MON,DEC,W,777,9,62.56,5.63,17,TUE,MAR
271,3,32,BUT,11.27,331,A,19,W,837,9.06,76.72,6.95,7,MON,APR,W,685,9.01,63.13,5.69,14,WED,MAY
272,3,32,BUT,11.704,182,A,19,E,708,10.42,71.81,7.48,12,WED,AUG,E,988,13.07,79.87,10.44,16,FRI,SEP
273,2,32,TEH,24.876,223,B,19,W,111,10.26,72.08,7.4,12,SUN,SEP,W,119,10.93,72.56,7.93,17,WED,DEC
274,7,33,VEN,4.046,753,O,17,S,1562,8.4,64.25,5.4,7,TUE,OCT,N,1565,8.62,62.73,5.41,17,WED,OCT
275,7,33,VEN,11.21,84,A,17,N,686,10.62,53.22,5.65,7,MON,AUG,S,749,11.52,53.58,6.17,14,SUN,AUG
276,6,33,KER,11.555,55,B,19,S,314,8.15,91.55,7.46,5,SAT,JUN,N,327,13.09,59.35,7.77,15,FRI,JUL
277,6,33,KER,11.555,56,A,18,S,323,8.98,84.56,7.59,4,THU,JUL,N,264,9.73,63.77,6.2,15,THU,JUL
278,6,33,KER,17.889,183,A,18,S,141,8.62,73.44,6.33,6,THU,APR,N,141,11.22,56.4,6.33,15,TUE,OCT
279,6,33,KER,17.889,182,B,18,S,443,9.6,77.72,7.46,5,TUE,JUL,N,393,10.31,64.22,6.62,15,FRI,OCT
280,6,33,KER,18.79,57,B,18,S,399,8.66,56.04,4.85,11,WED,APR,S,417,9.04,56.12,5.07,15,FRI,APR
281,6,33,KER,23.41,625,A,18,N,327,13.32,83.42,11.11,6,THU,JAN,S,310,13.69,76.92,10.53,15,WED,OCT
282,6,33,KER,60.168,418,B,18,N,184,10.12,85.98,8.7,8,WED,JUL,S,177,15.89,52.68,8.37,16,MON,JAN
283,6,33,KER,60.168,184,A,18,N,369,18.17,87.44,15.89,6,THU,JAN,S,243,14.73,71.05,10.47,17,THU,JUL
284,6,33,KIN,7.8,37,B,17,S,337,22.3,89.39,19.93,5,THU,SEP,N,208,14.78,83.2,12.3,16,FRI,DEC
285,6,33,KIN,7.8,58,A,17,S,503,18.97,91.96,17.45,5,TUE,MAR,N,318,13.39,82.38,11.03,16,WED,JUN
286,6,33,FRE,14.75,59,B,17,S,363,6.06,72.46,4.39,6,THU,MAR,N,493,10.1,59.04,5.96,16,THU,SEP
287,6,33,FRE,18.588,608,B,19,N,310,8.57,71.93,6.16,5,TUE,JUL,S,294,9.19,63.64,5.84,16,TUE,APR
288,6,33,FRE,24.316,41,B,17,N,214,6.66,75.62,5.04,5,MON,SEP,S,225,9.32,56.82,5.3,16,WED,DEC
289,6,33,FRE,24.316,42,A,17,N,161,8.14,80.1,6.52,5,TUE,JUN,N,146,9.6,61.6,5.91,14,FRI,SEP
290,6,33,FRE,39.948,415,A,19,S,152,10.23,84.92,8.69,5,SAT,JUL,N,144,12.69,64.87,8.23,16,MON,APR
291,6,33,FRE,53.4,60,B,19,S,293,18.77,91.85,17.24,6,THU,APR,N,238,17.18,81.51,14,16,MON,APR
292,6,33,FRE,62.247,46,A,19,S,455,6.91,50.56,3.49,5,MON,JUL,S,703,10.21,52.86,5.4,16,FRI,JUL
293,6,33,FRE,79.905,62,A,19,N,403,19.34,89.16,17.24,10,THU,FEB,N,674,31.19,92.46,28.84,14,THU,FEB
294,10,33,MER,13.238,305,A,19,N,691,9.83,62.31,6.12,12,SAT,JUL,N,639,9.14,61.92,5.66,13,MON,MAY
295,1,36,HUM,7.49,112,B,17,E,162,9.84,62.79,6.18,12,SAT,AUG,E,192,12.12,60.38,7.32,16,SAT,MAY
296,2,36,TEH,23.2,110,B,18,E,41,8.25,83.67,6.9,12,SUN,AUG,E,47,11.45,69.12,7.91,16,SAT,NOV
297,2,36,TEH,28.216,274,A,18,W,32,9.62,60.38,5.81,12,SUN,FEB,E,44,11.25,70.97,7.99,13,SUN,NOV
298,2,36,TEH,39.72,216,B,18,E,273,8.74,83.74,7.32,7,WED,FEB,W,234,9.68,64.82,6.28,17,THU,NOV
299,2,36,TEH,41.207,276,A,19,E,544,9.74,70.28,6.84,10,THU,AUG,E,450,9.3,60.89,5.66,13,MON,JAN
300,2,36,TEH,41.207,275,B,19,E,281,10.12,68.2,6.9,7,MON,SEP,W,273,11.57,57.96,6.7,17,THU,MAY
301,2,36,TEH,41.15,277,B,18,E,466,10.24,56.28,5.77,11,FRI,FEB,E,494,11.28,54.17,6.11,15,MON,FEB
302,2,36,TEH,41.15,278,A,18,W,623,10.31,53.34,5.5,12,FRI,NOV,E,660,10.58,55.05,5.82,15,MON,FEB
303,2,36,TEH,42.79,280,A,18,W,812,8.59,53.63,4.61,7,WED,FEB,W,859,9.71,50.21,4.87,14,FRI,FEB
304,2,36,TEH,44.004,112,A,18,E,94,8.49,59.87,5.08,11,SAT,FEB,W,127,9.46,72.57,6.86,16,SUN,FEB
305,2,36,TEH,44.004,281,B,18,W,602,7.7,63.97,4.92,7,WED,NOV,W,585,9.1,52.56,4.79,16,FRI,FEB
306,2,36,TEH,55.26,286,A,19,W,138,12.32,71.88,8.85,12,SUN,SEP,W,124,10.71,74.25,7.95,14,SUN,SEP
307,2,36,LAS,0.76,115,B,19,W,117,10.93,53.43,5.84,12,SUN,AUG,W,128,10.53,60.66,6.39,14,FRI,AUG
308,2,36,LAS,19.196,245,B,19,W,133,10.07,54.96,5.53,12,FRI,SEP,W,171,11.28,63.1,7.12,15,FRI,MAY
309,2,36,LAS,24.46,299,B,19,W,332,10.19,60.15,6.13,12,SAT,JUN,W,331,11.63,52.54,6.11,16,FRI,OCT
310,2,36,LAS,25.045,296,O,18,E,562,9.51,53.63,5.1,12,MON,JUN,W,614,10.1,55.22,5.57,14,FRI,AUG
311,2,36,LAS,25.94,211,A,19,E,789,10.01,50.71,5.07,12,FRI,AUG,W,828,10.07,52.87,5.32,14,FRI,MAY
312,2,36,LAS,29.394,116,B,19,W,445,9.82,50.8,4.99,12,FRI,AUG,E,552,11.37,54.44,6.19,15,FRI,AUG
313,4,37,SOL,9.665,392,A,17,W,2748,6.96,55.05,3.83,12,SAT,JUL,E,2857,6.94,57.39,3.98,17,WED,OCT
314,8,38,SBD,9.72,834,B,19,W,729,20.64,58.46,12.07,12,SUN,JAN,W,954,20.72,76.2,15.79,13,MON,SEP
315,8,38,SBD,30.861,921,O,19,E,494,25.99,70.37,18.29,11,FRI,MAR,W,757,53.72,52.17,28.03,13,TUE,JAN
316,8,38,SBD,59.438,884,B,18,W,311,21.85,74.22,16.21,11,SUN,JAN,W,243,22.58,56.12,12.67,13,SAT,JUL
317,8,40,SBD,28.481,855,B,18,W,1272,12.54,70.51,8.84,12,SUN,APR,W,1193,11.88,69.81,8.29,13,SUN,JUL
318,8,40,SBD,132.727,400,A,17,W,1315,11.52,69.32,7.98,11,SUN,JUN,W,1028,10.36,60.26,6.24,13,SUN,MAR
319,8,40,SBD,154.643,885,O,19,E,963,11.58,55.79,6.46,12,SUN,JUN,E,878,9.18,64.13,5.89,14,THU,JUN
320,5,41,SLO,14.52,277,B,17,S,987,13.69,50.18,6.87,10,SAT,JUL,S,1137,15.79,50.13,7.91,19,FRI,JUL
321,5,41,SLO,41.159,241,B,17,N,122,12.9,73.49,9.48,7,FRI,SEP,S,136,16.32,64.76,10.57,16,THU,JUN
322,5,41,SLO,42.172,243,B,17,N,123,15.69,61.81,9.7,5,TUE,MAR,S,141,16.01,69.46,11.12,16,MON,MAR
323,6,41,KIN,8.098,33,A,19,S,675,12.16,69.52,8.45,11,SAT,JUN,N,704,13.29,66.35,8.82,17,SUN,JUL
324,6,41,KIN,20.08,38,B,17,S,536,9.8,70.9,6.94,10,SAT,JUN,N,550,11.18,63.73,7.13,16,SUN,JUN
325,6,41,KIN,33.004,414,B,17,S,536,9.66,69.16,6.68,10,SAT,JUN,N,576,11.21,64.07,7.18,16,SUN,JUN
326,6,41,KIN,39.962,35,A,18,S,723,7.87,57.43,4.52,7,TUE,MAY,N,861,8.56,62.89,5.38,16,MON,APR
327,6,41,KIN,39.962,34,B,17,S,559,8.32,66.95,5.57,10,SAT,MAR,N,620,9.19,67.17,6.18,17,SUN,JUN
328,6,41,FRE,1.013,658,B,19,S,679,6.94,62.12,4.31,9,SAT,AUG,S,785,9.1,54.78,4.98,17,FRI,AUG
329,6,41,FRE,8.107,659,B,18,S,673,7.05,55.76,3.93,11,TUE,AUG,N,877,9.18,55.79,5.12,14,FRI,AUG
330,6,41,FRE,16.1,643,B,19,S,1065,6.1,75.59,4.61,5,FRI,MAY,N,1250,9.83,55.04,5.41,16,FRI,MAY
331,6,41,FRE,20.084,641,A,19,N,1738,7.43,58.78,4.37,12,SAT,MAY,N,2112,9.06,58.55,5.31,16,WED,FEB
332,6,41,FRE,23.498,240,B,19,S,5912,8.9,57.31,5.1,7,WED,AUG,N,5928,9.23,55.42,5.11,16,THU,NOV
333,6,41,FRE,26.461,243,A,17,N,5999,6.58,74.11,4.87,8,TUE,SEP,N,6343,9.78,52.71,5.15,16,TUE,OCT
334,6,41,FRE,30.447,250,A,19,S,4024,8.37,57.19,4.79,7,TUE,FEB,N,4191,8.53,58.42,4.98,17,THU,MAR
335,6,41,FRE,31.683,917,A,19,S,2583,8.53,57.63,4.92,7,THU,JAN,N,2608,9.42,52.7,4.97,17,WED,MAR
336,6,41,MAD,3.23,400,A,19,S,1056,7.33,70.07,5.14,7,WED,JAN,N,1094,8.25,64.54,5.32,18,FRI,AUG
337,6,41,MAD,3.23,256,B,19,S,1742,7.83,67.86,5.32,8,TUE,NOV,N,1634,9.12,54.7,4.99,17,WED,MAY
338,6,41,MAD,6.228,181,B,19,S,999,7.15,72.87,5.21,8,TUE,NOV,N,1045,8.73,62.46,5.45,17,WED,MAY
339,6,41,MAD,9.25,619,A,19,N,833,7.73,61.21,4.73,10,SAT,AUG,N,978,8.98,61.9,5.56,16,FRI,JAN
340,6,41,MAD,9.25,673,B,19,S,724,6.53,72.33,4.72,7,THU,NOV,N,831,8.91,60.84,5.42,17,FRI,AUG
341,6,41,MAD,35.77,620,A,19,N,717,13.43,56.95,7.65,12,FRI,JUL,S,688,10.69,68.66,7.34,18,SAT,AUG
342,6,41,MAD,38.99,934,A,19,N,504,11.59,70.59,8.18,10,SAT,AUG,S,485,11.08,71.01,7.87,16,SUN,DEC
343,6,43,KER,1.9,5,B,19,S,460,8.08,82,6.63,5,TUE,JAN,N,530,11.48,66.5,7.63,16,TUE,FEB
344,6,43,KER,8.112,8,B,18,S,409,10.27,73.83,7.58,5,WED,AUG,N,332,8.64,71.25,6.15,16,WED,MAY
345,6,43,KER,9.162,616,A,18,S,431,9.97,79.37,7.91,5,TUE,AUG,N,415,11.89,64.04,7.62,16,MON,NOV
346,6,43,KER,17.966,626,A,18,N,485,7.4,54.01,4,7,MON,NOV,S,705,10.63,54.69,5.81,16,MON,NOV
347,6,43,KER,25.125,185,B,18,N,312,6.77,69.8,4.72,6,TUE,FEB,S,338,9.15,55.96,5.12,15,THU,MAY
348,6,43,KER,25.187,186,A,18,N,348,10.41,77.68,8.08,5,WED,AUG,S,337,12.43,62.99,7.83,16,THU,FEB
349,6,43,KER,33.48,652,A,17,N,218,9.98,67.08,6.69,6,MON,FEB,S,219,10.72,62.75,6.72,15,MON,AUG
350,6,43,TUL,22.133,660,B,17,S,174,8.12,56.31,4.57,7,MON,NOV,N,195,8.44,60.75,5.13,15,FRI,AUG
351,6,43,KIN,1.456,432,B,19,S,353,10.44,73.24,7.65,6,WED,MAY,N,363,10.1,77.9,7.86,16,WED,SEP
352,6,43,KIN,10.359,661,A,17,S,362,9.45,66.79,6.31,7,THU,NOV,N,394,9.74,70.48,6.87,16,TUE,MAY
353,6,43,KIN,18.238,624,B,19,S,430,9.03,61.43,5.55,6,MON,SEP,N,500,9.72,66.31,6.45,15,WED,FEB
354,6,43,KIN,22.272,66,A,19,S,551,8.91,56.22,5.01,7,THU,JAN,S,551,9.35,53.6,5.01,16,THU,NOV
355,2,44,SHA,0.852,302,B,19,W,2496,9.21,63.16,5.81,7,TUE,DEC,E,2337,9.67,56.3,5.44,16,TUE,DEC
356,2,44,SHA,1.808,161,B,19,W,3454,9.25,64.88,6,7,THU,OCT,E,3407,9.93,59.61,5.92,17,WED,OCT
357,2,44,SHA,1.239,282,A,19,W,2744,11.67,66.65,7.78,12,MON,JUL,W,2522,11.82,60.48,7.15,16,MON,JUL
358,2,44,SHA,3.627,193,A,19,W,1065,10.74,59.93,6.44,7,TUE,MAY,W,1015,11.16,54.98,6.14,15,THU,MAY
359,2,44,SHA,7,210,A,19,W,552,9.19,69.26,6.36,7,TUE,APR,E,543,8.79,71.26,6.26,17,THU,AUG
360,2,44,SHA,7,318,B,19,W,986,10.46,60.57,6.33,7,THU,MAY,E,867,11,50.61,5.57,15,FRI,MAY
361,2,44,SHA,19.01,283,B,18,W,289,9.03,80.06,7.23,7,MON,FEB,E,272,8.9,76.4,6.8,17,TUE,FEB
362,2,44,SHA,19.01,229,A,18,W,337,8.35,83.01,6.93,7,THU,FEB,E,335,12.09,56.97,6.89,17,FRI,SEP
363,2,44,SHA,32,284,A,19,E,287,12.64,57.52,7.27,11,SUN,SEP,E,280,14.03,50.54,7.09,13,SUN,JUN
364,2,44,SHA,62.685,241,A,19,W,145,17.21,54.72,9.42,11,SUN,AUG,W,157,16.82,60.62,10.19,14,SUN,AUG
365,2,44,LAS,37.247,120,B,19,W,136,12.83,62.96,8.08,10,FRI,JUN,E,142,14.5,58.2,8.44,14,FRI,JUL
366,3,45,COL,20.08,190,A,19,N,317,7.03,60.85,4.28,10,SAT,OCT,S,392,9.9,53.41,5.29,15,FRI,FEB
367,3,45,COL,34.176,191,O,19,S,148,8.58,68.84,5.9,12,SUN,MAY,N,187,12.88,57.9,7.46,15,FRI,MAY
368,3,45,GLE,0,191,O,19,S,148,8.58,68.84,5.9,12,SUN,MAY,N,187,12.88,57.9,7.46,15,FRI,MAY
369,3,45,GLE,7.527,192,A,19,S,159,8.81,62.11,5.47,7,TUE,AUG,N,184,12.6,50.27,6.33,15,FRI,APR
370,3,45,GLE,7.527,193,B,19,S,103,8.47,61.68,5.22,10,FRI,AUG,N,129,10.5,62.32,6.54,16,FRI,MAR
371,3,45,GLE,22.68,194,B,19,S,219,10.99,80.52,8.84,6,FRI,FEB,N,226,13.09,69.75,9.13,16,THU,FEB
372,3,45,GLE,23.23,195,B,19,N,217,13.54,56.81,7.69,7,MON,OCT,N,254,13.68,65.8,9,15,WED,MAR
373,5,46,SLO,0.146,283,A,19,W,311,10.99,61.46,6.76,12,SAT,OCT,E,349,9.86,76.87,7.58,18,SAT,JUL
374,5,46,SLO,45.48,544,B,19,E,1254,10.52,65.01,6.84,10,SUN,NOV,E,1346,11.35,64.65,7.34,16,SUN,JUL
375,5,46,SLO,55.106,68,A,17,E,376,9.07,56.54,5.13,12,SUN,MAR,E,471,10.89,58.95,6.42,14,SUN,SEP
376,6,46,KER,0,68,A,19,E,531,9.75,66.79,6.51,11,SUN,SEP,E,564,10.9,63.44,6.92,14,SUN,AUG
377,6,46,KER,20.543,4,A,18,E,451,9.03,60.62,5.47,11,SUN,JUL,E,499,9.43,64.22,6.05,13,SUN,JUL
378,6,46,KER,32.533,11,A,17,W,387,9.01,69.11,6.23,5,TUE,SEP,E,344,8.67,63.82,5.54,16,THU,OCT
379,6,46,KER,32.533,12,B,18,W,559,6.66,72.22,4.81,6,MON,JAN,E,574,9.5,51.95,4.93,15,WED,NOV
380,6,46,KER,36.84,69,A,18,W,337,8.72,70.21,6.12,5,FRI,OCT,E,300,9.75,55.87,5.45,16,FRI,APR
381,6,46,KER,50.904,70,B,18,W,464,6.98,69.15,4.83,12,TUE,APR,W,552,8.68,66.19,5.74,16,FRI,JAN
382,6,49,MAD,8.235,154,A,19,S,236,9.31,57.7,5.37,9,FRI,AUG,S,253,10.72,53.72,5.76,16,FRI,MAY
383,10,49,MPA,16.7,315,A,17,N,586,8.92,78.87,7.04,7,TUE,APR,S,570,10.2,67.14,6.84,17,WED,AUG
384,10,49,MPA,16.7,314,B,17,S,4227,37.61,93.29,35.09,7,MON,APR,S,4715,41.07,95.31,39.14,16,TUE,AUG
385,10,49,MPA,44.67,233,B,17,S,95,17.22,79.83,13.75,9,SAT,APR,N,72,15.77,66.06,10.42,17,FRI,APR
