year,DISTRICT,ROUTE,COUNTY,PM,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
2020,4,92,SM,7.19,"RALSTON AVE/SKYLINE BLVD,JCT. RTE. 35 NORTH",2200,24200,23000,2000,21500,20300
2020,4,92,SM,7.31,"ON RALSTON AVE, JCT. RTE. 280",1600,18300,17200,7000,64000,62000
2020,4,92,SM,7.929,RALSTON AVE/POLHEMUS ROAD ,7000,64000,62000,5900,56000,54000
2020,4,92,SM,8.674,MONTEREY ST,5900,56000,54000,5300,57000,56000
2020,4,92,SM,9.378,"SAN MATEO, W HILLSDALE BLVD",5300,57000,56000,5100,55000,54000
2020,4,92,SM,10.564,"SAN MATEO, ALAMEDA DE LAS PULGAS ",5100,55000,54000,5900,64000,62000
2020,4,92,SM,11.208,JCT. RTE. 82,5900,64000,62000,6800,73000,72000
2020,4,92,SM,11.606,"SAN MATEO, SOUTH DELAWARE ST CONNECTIONS",6800,73000,72000,7500,82000,80000
2020,4,92,SM,12.143,"SAN MATEO, JCT. RTE. 101",7500,82000,80000,10700,126000,118000
2020,4,92,SM,12.777,MARINERS ISLAND BLVD/ W CAPE DR ,10700,126000,118000,7900,110000,103000
2020,4,92,SM,13.831,FOSTER CITY BLVD,7900,110000,103000,6900,96000,91000
2020,4,92,SM,14.443,SAN MATEO/HAYWARD BRIDGE,6900,96000,91000,7100,98000,93000
2020,4,92,ALA,2.594,SAN MATEO-HAYWARD BRIDGE TOLL PLAZA,7300,102000,96000,7500,104000,98000
2020,4,92,ALA,4.477,"HAYWARD, CLAWITER ROAD",7300,102000,96000,7500,104000,98000
2020,4,92,ALA,5.121,INDUSTRIAL BLVD ,7500,104000,98000,7100,94000,88000
2020,4,92,ALA,5.757,"HAYWARD, HESPERIAN BLVD",7100,94000,88000,7600,101000,94000
2020,4,92,ALA,6.392,"HAYWARD, JCT. RTE. 880",7600,101000,94000,3400,40500,37500
2020,4,92,ALA,6.78,"HAYWARD, SANTA CLARA ST, END FREEWAY",3400,40500,37500,3200,37500,34500
2020,11,94,SD,1.848,"25TH ST  , BEGIN FREEWAY",8800,113000,106000,11300,126000,123000
2020,11,94,SD,2.214,28TH ST,11300,126000,123000,12000,152000,121000
2020,11,94,SD,2.675,"SAN DIEGO, 32ND ST ",19000,134000,130000,14300,157000,154000
2020,11,94,SD,3.172,"SAN DIEGO, JCT. RTE. 15",14300,157000,154000,14200,154000,149000
2020,11,94,SD,3.63,"SAN DIEGO, HOME AVE ",14200,154000,149000,13100,142000,138000
2020,11,94,SD,4.086,"SAN DIEGO, JCT. RTE. 805",13100,142000,138000,17600,197000,184000
2020,11,94,SD,4.632,"SAN DIEGO, 47TH ST ",17600,197000,184000,17500,197000,182000
2020,11,94,SD,5.14,"SAN DIEGO, EUCLID AVE ",17500,197000,182000,11300,142000,139000
2020,11,94,SD,5.789,56TH ST/ KELTON ROAD,13400,178000,152000,13500,161000,156000
2020,11,94,SD,6.161,"SAN DIEGO, FEDERAL BLVD ",13500,161000,156000,12300,144000,143000
2020,11,94,SD,7.292,COLLEGE GROVE WAY,12300,144000,143000,12200,144000,143000
2020,11,94,SD,7.758,COLLEGE AVE,12200,144000,143000,10300,126000,124000
2020,11,94,SD,8.274,MASSACHUSETTS AVE ,10300,126000,124000,11600,135000,132000
2020,11,94,SD,8.765,WAITE DR ,11600,135000,132000,10000,134000,126000
2020,11,94,SD,8.983,LEMON GROVE AVE,11000,166000,138000,11400,147000,123000
2020,11,94,SD,9.255,GROVE ST ,11400,147000,123000,11400,147000,123000
2020,11,94,SD,10.461,JCT. RTE. 125,5000,62000,61000,3400,39500,39000
2020,11,94,SD,10.829,SPRING ST,3400,39500,39000,7500,88000,87000
2020,11,94,SD,11.081,"SPRING VALLEY, BANCROFT DR ",7500,88000,87000,6800,81000,77000
2020,11,94,SD,11.8,"CASA DE ORO, KENWOOD DR ",6800,81000,77000,5500,67000,66000
2020,11,94,SD,12.75,SWEETWATER SPRINGS BLVD ,5500,67000,66000,4600,54000,53000
2020,11,94,SD,13.333,AVOCADO BLVD,5300,63000,45500,4350,52000,51000
2020,11,94,SD,14.33,JAMACHA BLVD,4350,52000,51000,6300,74000,72000
2020,11,94,SD,14.86,JCT. RTE. 54 NORTH,6300,74000,72000,1750,20100,19800
2020,11,94,SD,17.352,STEEL CANYON ROAD,1500,18700,18600,1600,19700,19100
2020,11,94,SD,19.4,LYONS VALLEY ROAD,1600,19700,19100,1100,12900,12800
2020,11,94,SD,24.554,HONEY SPRINGS ROAD,780,9200,9100,690,7700,7600
2020,11,94,SD,24.731,OTAY LAKES,690,7700,7600,690,8000,7800
2020,11,94,SD,28.3,DULZURA POST OFFICE,690,8000,7800,780,7900,7800
2020,11,94,SD,29.792,MARRON VALLEY,780,7900,7800,770,8000,7700
2020,11,94,SD,38.97,JCT. RTE. 188 SOUTH,740,7500,7200,250,2200,2100
2020,11,94,SD,41.393,POTRERO VALLEY RD,240,2200,2100,150,1600,1500
2020,11,94,SD,52.15,BUCKMAN SPRINGS ROAD,200,2200,2150,240,2200,2150
2020,11,94,SD,61.701,LIVE OAKS SPRS RD,90,570,530,90,570,530
2020,11,94,SD,64.229,W JUNCTION OLD HWY 80,110,990,760,230,2000,1950
2020,11,94,SD,64.817,JEWEL VALLEY/ RIBBONWOOD ROADS,230,2000,1950,190,1800,1600
2020,8,95,RIV,0,HOBSON WAY,440,4700,4400,400,3250,2800
2020,8,95,RIV,3.52,SIXTH AVE,340,2800,2400,3950,2150,1850
2020,8,95,RIV,10.54,PALO VERDE DAM ROAD,170,1400,1200,170,1400,1200
2020,8,95,SBD,9.684,JCT. RTE. 62,120,990,800,400,3350,2900
2020,8,95,SBD,37.3,HAVASU LAKE ROAD,400,3350,2900,460,4700,3900
2020,8,95,SBD,57.207,EAST JCT. RTE. 40,490,4950,4100,570,4400,4100
2020,8,95,SBD,63.944,"ARROWHEAD JUNCTION, GOFFS ROAD",340,2600,2400,330,2600,2500
2020,1,96,HUM,0.1,STANDARD OIL LANE,320,3500,3100,300,4300,3800
2020,1,96,HUM,3.59,"WILLOW CREEK, NORTH",250,1950,1700,220,2100,1900
2020,1,96,HUM,10.95,SOUTH LIMITS HOOPA,340,3600,3200,300,3600,3200
2020,1,96,HUM,12.83,NORTH LIMITS HOOPA,270,2300,1900,3250,2300,1900
2020,1,96,HUM,23.086,"WEITCHPEC, JCT. RTE. 169",90,1250,1100,60,720,500
2020,1,96,HUM,37.87,EYESEE ROAD,110,1200,1000,120,1400,1200
2020,1,96,HUM,38.5,"ORLEANS, NORTH",110,1200,1000,110,1200,1000
2020,1,96,HUM,38.773,"KLAMATH RIVER, NORTH",90,820,700,100,1100,900
2020,2,96,SIS,0.55,ISHI PISHI ROAD,20,140,95,30,150,100
2020,2,96,SIS,0.72,"ETNA, SOMES BAR ROAD",30,150,100,30,150,100
2020,2,96,SIS,23.268,SWILLUP CREEK BRIDGE,70,410,310,30,200,150
2020,2,96,SIS,38.758,BENJAMIN CREEK ROAD,90,540,410,40,410,320
2020,2,96,SIS,41.021,INDIAN CREEK BRIDGE,130,710,600,140,900,880
2020,2,96,SIS,41.101,"HAPPY CAMP, MAIN ST",140,900,880,230,1850,1550
2020,2,96,SIS,41.25,"HAPPY CAMP, SECOND ST",210,1850,1550,190,1650,1400
2020,2,96,SIS,41.67,DAVIS ROAD,170,1600,1350,140,920,770
2020,2,96,SIS,52.509,THOMPSON CREEK BRIDGE,60,560,550,80,740,620
2020,2,96,SIS,60.757,SEIAD MAINTENANCE STATION,70,740,600,70,740,600
2020,2,96,SIS,71.33,SCOTT BAR ROAD,90,620,510,80,610,490
2020,2,96,SIS,103.418,JCT. RTE. 263 SOUTH,110,1250,810,140,1100,850
2020,2,97,SIS,0.43,JCT. RTE. 265,890,11400,10500,820,9200,7300
2020,2,97,SIS,1.047,"WEED, W LINCOLN ST",820,9200,7200,570,7600,6800
2020,2,97,SIS,4.43,"WEED, BIG SPRINGS ROAD",750,8100,6300,300,6600,3900
2020,2,97,SIS,20.19,GRASS LAKE STATE HIGHWAY MAINTENANCE STATION,550,5300,3500,550,5300,3500
2020,2,97,SIS,36.15,1.7-MI. S/O BALL MOUNTAIN RD,550,5300,3500,530,4950,3300
2020,2,97,SIS,45.248,SAMS NECK ROAD,530,4950,3300,340,6500,4350
2020,2,97,SIS,49.827,DORRIS QUARANTINE STATION,330,5800,3900,330,5800,3900
2020,2,97,SIS,50.89,"DORRIS, FIRST/MAIN STS",650,7100,4750,650,6700,4750
2020,2,97,SIS,53.809,JCT. RTE. 161 EAST,560,6000,4500,390,4250,3200
2020,11,98,IMP,0.304,W JCT. RTE. 8,210,2000,1800,200,2000,1800
2020,11,98,IMP,1.518,IMPERIAL HIGHWAY,210,2000,1800,210,2200,2050
2020,11,98,IMP,22.197,DREW ROAD (SUNSET BLVD),280,2450,2350,240,2450,2350
2020,11,98,IMP,27.21,FERRELL ROAD,240,2450,2350,330,3200,2950
2020,11,98,IMP,28.74,CLARK ROAD,330,3200,2950,490,5300,4250
2020,11,98,IMP,30.27,DOGWOOD ROAD,460,4800,4250,790,10300,9400
2020,11,98,IMP,31.31,KLOKE ROAD,790,10300,9400,1750,23700,21800
2020,11,98,IMP,31.92,"CALEXICO, CESAR CHAVEZ BLVD",1750,23700,21800,1600,22300,20500
2020,11,98,IMP,32.314,JCT. RTE. 111,1600,22300,20500,2150,26500,18900
2020,11,98,IMP,32.46,"CALEXICO, ROCKWOOD AVE",1750,20400,18900,1900,21500,20400
2020,11,98,IMP,32.614,HEBER AVE,1900,21500,20400,1900,21100,19600
2020,11,98,IMP,32.78,"CALEXICO, BLAIR AVE",1900,21100,19600,1700,19600,18000
2020,11,98,IMP,32.92,ENCINAS AVE,1700,19600,18000,1400,15800,14400
2020,11,98,IMP,33.253,ANDRADE AVE,1400,15800,14400,730,8500,7500
2020,11,98,IMP,34.46,BOWKER ROAD,730,8500,7500,710,7000,6600
2020,11,98,IMP,35.197,"CALEXICO, COLE ROAD",810,8900,6600,1300,14400,12800
2020,11,98,IMP,36.63,BARBARA WORTH ROAD,1300,13700,12800,1150,13100,9400
2020,11,98,IMP,37.628,ANDERHOLT RD. F,900,10500,9400,830,9400,9200
2020,11,98,IMP,39.654,JCT. RTE. 7,1150,13000,9200,370,4150,3070
2020,11,98,IMP,41.095,VENCILL ROAD,280,3300,3050,350,3950,2900
2020,11,98,IMP,42.101,BONDS CORNER/HAWK ROADS,280,3350,2900,370,5900,2650
2020,11,98,IMP,43.68,BONESTEELE RD - LT,370,5900,2650,310,4750,2250
2020,11,98,IMP,45.288,EAST HIGHLINE CANAL,310,4750,2250,310,4750,2250
2020,11,98,IMP,56.884,EAST JCT. RTE. 8,270,3050,2100,200,2450,2100
2020,6,99,KER,0.748,JCT. RTE. 5,4850,55000,49000,3550,53000,43000
2020,6,99,KER,10.93,OLD U. S. 99  (SOUTH END BAKERSFIELD BYPASS),3950,56000,48000,3800,55000,46500
2020,6,99,KER,13.411,JCT. RTE. 223 EAST,3800,55000,46500,4200,61000,51000
2020,6,99,KER,15.432,HOUGHTON ROAD ,4200,61000,51000,4450,63000,54000
2020,6,99,KER,17.5,JCT. RTE. 119 W,4450,63000,54000,4900,72000,60000
2020,6,99,KER,18.526,HOSKING AVE OC,4900,72000,60000,6000,86000,73000
2020,6,99,KER,19.541,PANAMA LANE ,6000,86000,73000,7500,106000,92000
2020,6,99,KER,2.732,"METTLER, JCT. RTE. 166 W",3550,53000,43000,3650,53000,44500
2020,6,99,KER,21.082,"BAKERSFIELD, WHITE LANE",7500,107000,92000,9500,133000,114000
2020,6,99,KER,22.604,"BAKERSFIELD, MING AVE ",9500,133000,114000,11100,156000,134000
2020,6,99,KER,23.514,JCT. RTE. 58 EAST,11100,156000,134000,11600,163000,140000
2020,6,99,KER,24.599,"BAKERSFIELD, CA AVE",11600,163000,140000,11600,163000,139000
2020,6,99,KER,25.654,"JCT. RTE. 58 W, JCT. RTE. 178 EAST",11600,158000,139000,9800,129000,114000
2020,6,99,KER,26.776,BUCK OWENS BLVD,9800,129000,114000,9800,129000,114000
2020,6,99,KER,27.046,JCT RTE 204/AIRPORT DR,9800,129000,114000,9800,126000,112000
2020,6,99,KER,27.866,OLIVE DR ,9800,126000,112000,7800,100000,90000
2020,6,99,KER,5.343,DAVID ROAD ,3650,53000,44500,3850,56000,47000
2020,6,99,KER,7.295,SANDRINI ROAD OC,3850,56000,47000,3900,56000,47500
2020,6,99,KER,9.299,HERRING ROAD OC,3900,56000,47500,3950,56000,48000
2020,6,99,KER,28.556,OIL JUNCTION ,7800,100000,90000,8000,99000,92000
2020,6,99,KER,29.878,JCT. RTE. 65,8000,99000,92000,6600,81000,76000
2020,6,99,KER,30.532,SEVENTH STANDARD ROAD ,6600,81000,76000,6300,78000,72000
2020,6,99,KER,36.523,"CAWELO, LERDO HIGHWAY ",6300,78000,72000,5600,70000,64000
2020,6,99,KER,39.119,MERCED AVE ,5600,70000,64000,5600,70000,63000
2020,6,99,KER,41.161,KIMBERLINA ROAD ,5600,70000,63000,5500,69000,62000
2020,6,99,KER,44.307,JCT. RTE. 46,5700,70000,61000,5700,68000,59000
2020,6,99,KER,47.37,WHISLER ROAD ,5700,68000,59000,5700,65000,59000
2020,6,99,KER,49.295,"MC FARLAND, SHERWOOD AVE ",5700,65000,59000,5500,63000,57000
2020,6,99,KER,49.954,"MC FARLAND, PERKINS AVE ",5500,63000,57000,5500,62000,57000
2020,6,99,KER,50.41,"MC FARLAND, ELMO HIGHWAY ",5900,66000,61000,6100,70000,63000
2020,6,99,KER,52.45,POND ROAD,6100,70000,63000,5800,72000,63000
2020,6,99,KER,54.475,WOOLOMES AVE ,5800,72000,63000,5800,71000,63000
2020,6,99,KER,55.521,"DELANO, JCT. RTE. 155",5800,71000,63000,5400,67000,58000
2020,6,99,KER,56.279,"DELANO, 13TH AVE ",5300,65000,57000,4700,57000,50000
2020,6,99,KER,56.54,"DELANO, CECIL AVE",4700,57000,50000,5200,61000,55000
2020,6,99,TUL,12.297,AVE 96/PARK DR,4150,50000,45500,4000,47000,44500
2020,6,99,TUL,12.804,"PIXLEY, AVE 100 ",4000,47500,44500,4150,48000,46000
2020,6,99,TUL,13.33,AVE 104,4150,48000,46000,4200,52000,47000
2020,6,99,TUL,15.367,AVE 120 ,4200,52000,47000,4100,51000,46500
2020,6,99,TUL,18.429,"TIPTON, JCT. RTE. 190 EAST",4100,51000,46500,3850,51000,44000
2020,6,99,TUL,19.463,"TIPTON, AVE 152  (OLIVE AVE)",3850,51000,44000,4100,50000,44000
2020,6,99,TUL,23.489,AVE 184,4100,50000,44000,4600,55000,50000
2020,6,99,TUL,25.433,AVE 200,4600,55000,50000,4750,57000,52000
2020,6,99,TUL,27.6,PAIGE ROAD  (AVE 216),4750,58000,52000,4700,58000,52000
2020,6,99,TUL,28.605,"TULARE, BARDSLEY AVE ",4700,58000,52000,5200,63000,57000
2020,6,99,TUL,29.568,"TULARE, JCT. RTE. 137",5200,63000,57000,5400,65000,59000
2020,6,99,TUL,3.055,"RADNOR, AVE 24 ",4700,54000,50000,4800,56000,50000
2020,6,99,TUL,30.578,PROSPERITY AVE ,5400,65000,59000,5000,62000,55000
2020,6,99,TUL,31.849,CARTMILL RD OC,5000,62000,55000,5100,62000,56000
2020,6,99,TUL,33.222,SOUTH TAGUS ,5100,62000,56000,5700,66000,62000
2020,6,99,TUL,33.942,TAGUS  (AVE 264),5700,66000,62000,5800,68000,64000
2020,6,99,TUL,36.411,CALDWELL AVE  (AVE 280),5800,68000,64000,6000,73000,64000
2020,6,99,TUL,6.148,AVE 48,4650,56000,50000,4350,54000,47000
2020,6,99,TUL,9.712,AVE 76,4100,50000,44500,4150,50000,45500
2020,6,99,TUL,38.714,"VISALIA, JCT RTE 198",6000,73000,64000,5700,69000,61000
2020,6,99,TUL,38.75,JCT. RTE. 198 EAST,5700,69000,61000,5000,62000,54000
2020,6,99,TUL,38.98,JCT. RTE. 198 W,5000,62000,54000,4750,58000,51000
2020,6,99,TUL,40.79,GOSHEN ,5500,69000,59000,5400,69000,58000
2020,6,99,TUL,48.71,TRAVER ,5400,67000,58000,5600,67000,59000
2020,6,99,TUL,51.806,DODGE AVE,5600,68000,59000,6300,71000,66000
2020,6,99,TUL,53.822,MENDOCINO AVE,6300,71000,66000,6300,68000,66000
2020,6,99,FRE,0.951,"KINGSBURG, JCT. RTE. 201 EAST",6000,68000,63000,6000,71000,63000
2020,6,99,FRE,2.058,BETHEL AVE ,6000,71000,63000,6300,74000,66000
2020,6,99,FRE,3.742,MOUNTAIN VIEW AVE ,6300,74000,66000,6800,81000,72000
2020,6,99,FRE,5.321,"SELMA, SECOND ST ",6800,81000,72000,7000,84000,74000
2020,6,99,FRE,11.098,"FOWLER, MERCED ST",8900,109000,94000,9300,112000,97000
2020,6,99,FRE,11.836,ADAMS AVE ,9300,112000,97000,9500,108000,99000
2020,6,99,FRE,12.404,CLOVIS AVE ,9500,108000,99000,8500,98000,89000
2020,6,99,FRE,14.512,AMERICAN AVE ,8500,98000,89000,8800,102000,92000
2020,6,99,FRE,15.491,CHESTNUT AVE,8800,102000,92000,8100,93000,84000
2020,6,99,FRE,15.864,CENTRAL AVE ,8100,93000,84000,9200,107000,96000
2020,6,99,FRE,16.925,CEDAR AVE ,9200,107000,96000,8600,101000,90000
2020,6,99,FRE,17.255,"FRESNO, NORTH AVE",8600,101000,90000,9700,112000,101000
2020,6,99,FRE,18.544,"FRESNO, JENSEN AVE",9700,112000,101000,10400,123000,111000
2020,6,99,FRE,19.29,"FRESNO, NORTH JCT. RTE. 41",10400,123000,111000,6900,80000,74000
2020,6,99,FRE,20.19,"FRESNO, VENTURA ST",6900,80000,74000,8100,97000,88000
2020,6,99,FRE,20.737,"FRESNO, FRESNO ST ",8100,97000,88000,8400,102000,91000
2020,6,99,FRE,21.012,"FRESNO, STANISLAUS ST",8400,102000,91000,9200,119000,103000
2020,6,99,FRE,22.16,JCT RTE 180S,9200,119000,103000,11400,155000,140000
2020,6,99,FRE,22.735,"FRESNO, BELMONT AVE ",11400,155000,140000,10900,147000,134000
2020,6,99,FRE,23.304,"FRESNO, OLIVE AVE ",10900,147000,134000,11200,142000,132000
2020,6,99,FRE,23.852,MC KINLEY AVE ,11200,142000,132000,10500,135000,124000
2020,6,99,FRE,6.431,JCT. RTE. 43 SOUTH,7000,84000,74000,8100,98000,85000
2020,6,99,FRE,9.164,MANNING AVE ,8100,98000,85000,8900,109000,94000
2020,6,99,FRE,25,SHIELDS AVE,9400,115000,107000,9400,115000,107000
2020,6,99,FRE,26.224,DAKOTA AVE ,9400,115000,107000,9400,115000,107000
2020,6,99,FRE,26.554,ASHLAN AVE ,7500,96000,86000,6700,88000,78000
2020,6,99,FRE,28.102,SHAW AVE,6700,88000,78000,6200,83000,72000
2020,6,99,FRE,30.988,HERNDON AVE,6200,83000,72000,6800,85000,79000
2020,6,99,MAD,0.989,AVE 7  (RIPPERDAN AVE),6600,85000,79000,5800,78000,70000
2020,6,99,MAD,3.564,AVE 9 ,5800,78000,70000,6200,84000,72000
2020,6,99,MAD,7.463,AVE 12 ,6200,84000,72000,5900,82000,72000
2020,6,99,MAD,10.268,"MADERA, JCT. RTE. 145",5700,80000,69000,6200,85000,75000
2020,6,99,MAD,11.009,"MADERA, W FOURTH ST ",6200,85000,75000,5700,78000,67000
2020,6,99,MAD,11.18,"MADERA, SECOND ST",5700,78000,67000,6400,84000,75000
2020,6,99,MAD,12.125,"MADERA, CLEVELAND AVE ",6400,84000,75000,5700,77000,65000
2020,6,99,MAD,12.752,"MADERA, AVE 16",5700,77000,65000,6000,83000,69000
2020,6,99,MAD,9.49,GATEWAY DR,5900,82000,72000,5700,80000,69000
2020,6,99,MAD,14.222,AVE 17 ,6000,83000,69000,5900,80000,68000
2020,6,99,MAD,16.331,AVE 18 1/2 ,5900,79000,68000,5800,79000,67000
2020,6,99,MAD,18.68,AVE 20 ,5800,79000,67000,5700,78000,65000
2020,6,99,MAD,20.874,AVE 21 1/2,5700,78000,65000,5600,78000,64000
2020,6,99,MAD,22.727,"CALIFA, JCT. RTE. 152 W",5600,76000,64000,3850,49500,44000
2020,6,99,MAD,23.77,AVE 24 ,3850,49500,44000,3900,49500,45000
2020,6,99,MAD,24.43,AVE 24 1/2,3900,49500,45000,3850,50000,45000
2020,6,99,MAD,26.576,JCT. RTE. 233 W,3850,50000,45000,3650,47000,42500
2020,6,99,MAD,28.167,MINTURN ROAD,3650,47000,42500,3700,47000,43000
2020,10,99,MER,3.366,PLAINSBURG OC,4200,56000,49500,4750,54000,52500
2020,10,99,MER,6.852,LE GRAND ROAD,4750,54000,52500,4600,53000,51300
2020,10,99,MER,11.712,MISSION AVE OC,3950,51000,45500,4700,60000,54300
2020,10,99,MER,13.094,"MERCED, CHILDS AVE",4700,60000,54300,4200,48500,42500
2020,10,99,MER,13.861,"MERCED, JCT. RTE. 140 EAST",4350,50000,44000,3750,44000,42500
2020,10,99,MER,14.411,"MERCED, G ST",4500,53000,51000,4600,54000,52000
2020,10,99,MER,14.686,"MERCED, JCT. RTE. 59 SOUTH",4200,49500,47500,4050,47500,46000
2020,10,99,MER,15.416,"MERCED, R ST",3900,45500,44000,4800,54000,51000
2020,10,99,MER,15.799,"MERCED, JCT. RTE. 140 W,JCT. RTE. 59 NORTH",4450,54000,51000,5100,69000,62000
2020,10,99,MER,16.538,"MERCED, W MERCED OVERHEAD, ATWATER BLVD",4600,57000,54000,5400,66000,56000
2020,10,99,MER,16.98,16TH ST,5400,66000,56000,5800,64000,59000
2020,10,99,MER,21.612,EAST ATWATER BLVD,5000,58000,49000,4900,55000,52000
2020,10,99,MER,22.755,"ATWATER, APPLEGATE ROAD",4900,55000,52000,4950,57000,53000
2020,10,99,MER,23.462,"ATWATER, W ATWATER BLVD",4950,57000,53000,4950,58000,54000
2020,10,99,MER,29.001,"LIVINGSTON,HAMMATT AVE",5800,65000,60000,5600,63000,61000
2020,10,99,MER,30.379,WINTON PARKWAY,5700,64000,62000,5500,62000,60000
2020,10,99,MER,31.926,COLLIER ROAD,6300,71000,68000,5700,76000,73000
2020,10,99,MER,32.31,HIGHLINE CANAL,6400,84000,82100,6400,84000,82100
2020,10,99,MER,34.429,SHANKS ROAD,5300,77000,72400,5500,77000,74500
2020,10,99,MER,36.343,GOLDEN STATE BLVD,5100,64000,61000,5300,64000,62000
2020,10,99,STA,1.626,JCT. RTE. 165 SOUTH,7900,95000,89400,10900,109000,107300
2020,10,99,STA,3.45,"TURLOCK, W MAIN ST ",10900,109000,107300,12200,123000,123700
2020,10,99,STA,4.54,"TURLOCK, FULKERTH ROAD",12200,123000,123700,11500,115000,112000
2020,10,99,STA,5.637,MONTE VISTA AVE ,11500,115000,112000,11000,104000,103000
2020,10,99,STA,6.75,TAYLOR ROAD,11000,104000,103000,8800,123000,122000
2020,10,99,STA,7.811,KEYES ROAD,8800,123000,122000,9100,124000,109500
2020,10,99,STA,10.04,MITCHELL ROAD,9100,124000,109500,9500,122000,121000
2020,10,99,STA,11.908,"CERES, WHITMORE AVE",9500,107000,106700,10900,108000,107000
2020,10,99,STA,13.263,"MODESTO, HATCH ROAD/9TH ST",8700,121000,106000,11300,118000,117700
2020,10,99,STA,14.473,"MODESTO, CROWS LANDING ROAD ",11300,118000,117700,11600,127000,126400
2020,10,99,STA,15.098,"MODESTO, TUOLUMNE BLVD",11600,127000,126400,12000,132000,131800
2020,10,99,STA,15.753,"MODESTO, H ST ",12000,132000,131800,11500,131000,131800
2020,10,99,STA,16.121,"MODESTO, JCT. RTE. 132",11700,135000,134000,11300,146000,145000
2020,10,99,STA,16.825,KANSAS AVE ,11400,145000,141500,12000,148000,147000
2020,10,99,STA,18.52,"MODESTO, CARPENTER ROAD",12000,148000,147000,12500,149000,148000
2020,10,99,STA,20.222,"MODESTO, BECKWITH ROAD ",12500,149000,148000,10100,136000,135700
2020,10,99,STA,21.743,"MODESTO, PELANDALE AVE ",10100,136000,135700,10300,137000,136900
2020,10,99,STA,22.558,"SALIDA, JCT. RTE. 219 EAST",10300,139000,136900,10100,149000,145000
2020,10,99,STA,24.272,HAMMET ROAD,10100,149000,145000,9200,119000,114200
2020,10,99,SJ,0.888,"RIPON, MAIN ST",9200,119000,114200,10000,118000,116000
2020,10,99,SJ,1.708,MILGEO AVE,9900,119000,118300,10000,158000,154800
2020,10,99,SJ,2.374,JACKTONE ROAD,9600,144000,130000,10200,151000,137000
2020,10,99,SJ,5.822,SOUTH JCT. RTE. 120,9600,118000,107000,10700,118000,117000
2020,10,99,SJ,6.654,"MANTECA, NORTH JCT. RTE. 120",7600,91000,83000,8400,93000,92500
2020,10,99,SJ,8.829,NORTH MANTECA ,6000,72000,66000,6300,74000,70000
2020,10,99,SJ,11.468,TURNER STATION/FRENCH CAMP ROAD,6500,76000,74300,7200,88000,85000
2020,10,99,SJ,12.526,LITTLE JOHN CREEK,7600,95000,86000,7600,95000,86000
2020,10,99,SJ,16.698,"STOCKTON,  MARIPOSA ROAD",7700,84000,80600,8700,96000,92300
2020,10,99,SJ,17.216,JCT. RTE. 4 EAST,8700,96000,92300,9400,100000,94000
2020,10,99,SJ,18.022,JCT. RTE. 26 W,9500,100000,94000,9700,104000,96000
2020,10,99,SJ,18.683,JCT. RTE. 4 W,9700,114000,105000,8500,108000,95000
2020,10,99,SJ,19.29,JCT. RTE. 26 EAST,8500,108000,95000,10500,138000,125000
2020,10,99,SJ,20.336,JCT. RTE. 88 NORTHEAST,10000,113000,99000,15400,125000,124000
2020,10,99,SJ,20.876,CHEROKEE ROAD ,11500,101000,92000,13800,118000,117000
2020,10,99,SJ,21.674,WILSON WAY,9700,89000,82000,13300,134000,133000
2020,10,99,SJ,22.922,HAMMER LANE,7300,86000,81000,7100,76000,73000
2020,10,99,SJ,24.033,MORADA LANE,6200,77000,75000,8200,81000,80000
2020,10,99,SJ,29.004,SOUTH LODI ,6500,85000,79000,7200,74000,71000
2020,10,99,SJ,29.499,"LODI, JCT. RTE. 12 W",7000,92000,83300,7500,95000,94000
2020,10,99,SJ,30.974,"LODI, JCT. RTE. 12 EAST",6100,78000,76000,7800,104000,86000
2020,10,99,SJ,31.578,"LODI, TURNER ROAD",5100,79000,75000,6100,81000,67000
2020,10,99,SJ,32.573,WOODBRIDGE ROAD,5200,74000,71000,5200,67000,66000
2020,10,99,SJ,33.573,ACAMPO ROAD ,5300,68000,66000,5300,68000,66000
2020,10,99,SJ,35.597,JAHANT ROAD,5100,67000,66000,5300,69000,68000
2020,3,99,SAC,0.33,"GALT, FRONTAGE ROAD CONNECTION",6000,78000,68000,5900,76000,68000
2020,3,99,SAC,0.792,"GALT, C ST ",5900,76000,68000,6100,79000,70000
2020,3,99,SAC,1.566,"GALT, SIMMERHORN ROAD ",6100,79000,70000,5800,75000,68000
2020,3,99,SAC,1.88,"GALT, PRINGLE AVE CONNECTION",5800,75000,68000,6000,75000,69000
2020,3,99,SAC,10.07,GRANT LINE ROAD,6300,87000,75000,6000,77000,70000
2020,3,99,SAC,12.761,ELK GROVE BLVD,6000,77000,70000,8400,113000,102000
2020,3,99,SAC,13.838,LAGUNA BLVD/ BOND ROAD,8400,111000,102000,11000,122000,121000
2020,3,99,SAC,14.869,SHELDON ROAD ,11000,134000,121000,11300,140000,129000
2020,3,99,SAC,15.9,CALVINE ROAD,11300,140000,129000,11500,157000,145000
2020,3,99,SAC,17.242,"SACRAMENTO, STOCKTON BLVD",11600,156000,145000,9900,134000,128000
2020,3,99,SAC,17.656,"SACRAMENTO, MACK ROAD",9900,134000,128000,13500,178000,170000
