year,DISTRICT,RTE,CNTY,PM,DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
2019,10,49,AMA,6.099,JACKSON GATE ROAD,1700,20000,19400,1800,20900,17900
2019,10,49,AMA,6.98,"SUTER CREEK, JCT. RTE. 104 WEST",1800,20000,17800,1600,15000,14800
2019,10,49,AMA,14.723,"CENTRAL HOUSE, JCT. RTE. 16 WEST",1050,11600,11150,740,7500,6900
2019,10,49,AMA,16.53,"PLYMOUTH, BUSH ST",1100,8200,7700,900,8200,7700
2019,10,49,AMA,17.22,"PLYMOUTH, MAIN STREET/ FIDDLETOWN ROAD",700,8200,7700,250,7300,5200
2019,10,49,AMA,17.4,HALKS VIEW RD,250,2650,2500,220,2200,2100
2019,3,49,ED,1.65,"NASHVILLE, SOUTH",260,2400,2350,270,2450,2350
2019,3,49,ED,8.352,CHINA HILL ROAD,460,4200,4100,710,6600,6400
2019,3,49,ED,9.494,"EL DORADO, UNION MINE ROAD",710,6600,6400,790,7700,7500
2019,3,49,ED,9.641,"EL DORADO, PLEASANT VALLEY ROAD",790,7700,7500,1100,10500,10300
2019,3,49,ED,11.239,MISSOURI FLAT ROAD,1600,14700,14500,1500,16300,16100
2019,3,49,ED,11.859,"DIAMOND SPRINGS, PLEASANT VALLEY ROAD",1500,16300,16100,580,6700,6600
2019,3,49,ED,14.463,"PLACERVILLE, FISKE ROAD",820,9200,9100,820,9200,9100
2019,3,49,ED,14.597,"PLACERVILLE, PACIFIC ST/RTE 49 LEFT TURN",930,9400,9300,1250,12600,11800
2019,3,49,ED,14.708,"PLACERVILLE, PACIFIC ST AT MAIN ST",1250,12600,11800,1250,13700,12800
2019,3,49,ED,14.891,"PLACERVILLE, JCT. RTE. 50",960,12100,11500,870,8500,8200
2019,3,49,ED,15.685,JCT. RTE. 193 NORTH,720,6800,6200,600,6200,5700
2019,3,49,ED,16.44,DIANA STREET,460,4800,4450,410,4550,4200
2019,3,49,ED,19.42,GOLD HILL ROAD,270,3150,2900,270,3050,2750
2019,3,49,ED,22.865,"COLOMA, JCT. RTE. 153 WEST",270,3050,2750,520,5800,5100
2019,3,49,ED,24.48,MARSHALL GRADE ROAD,670,7400,6600,460,4600,4000
2019,3,49,ED,28.19,HASTINGS CREEK BRIDGE,380,3700,3400,380,3700,3400
2019,3,49,ED,34.466,"COOL, JCT. RTE. 193 EAST",420,3900,3600,860,9400,8900
2019,3,49,PLA,2.36,"AUBURN, BORLAND AVENUE",920,10200,9400,1300,15000,13900
2019,3,49,PLA,3.208,"AUBURN, JCT. RTE. 80",1100,10900,8900,2700,31500,30500
2019,3,49,PLA,3.78,"AUBURN, PALM AVENUE",2900,36000,35000,3000,37000,36100
2019,3,49,PLA,5.21,LUTHER ROAD,3100,38500,38000,3450,43500,42500
2019,3,49,PLA,5.86,ATWOOD ROAD,3400,41500,40500,3500,42000,41000
2019,3,49,PLA,5.99,COTTAGE DRIVE,3500,42000,41000,3500,42000,41000
2019,3,49,PLA,6.38,"AUBURN, BELL ROAD",3200,40500,39200,2900,38000,35500
2019,3,49,PLA,7.427,DRY CREEK ROAD,2900,36000,34000,2900,35000,33000
2019,3,49,PLA,8.973,LORENSEN RD,2900,33500,32000,2900,33500,32000
2019,3,49,NEV,2.194,WOLF/COMBIE ROADS,2200,26500,25300,2150,24400,23300
2019,3,49,NEV,3.614,SOUTH WOLF CREEK BRIDGE,2150,24400,23300,2150,24400,23300
2019,3,49,NEV,9.22,ALTA SIERRA DRIVE,2150,27000,25600,2250,26000,24800
2019,3,49,NEV,10.553,LA BARR MEADOWS RD,2300,26000,24800,2400,26500,25400
2019,3,49,NEV,13.663,SOUTH GRASS VALLEY,2650,29000,27500,3250,35500,33000
2019,3,49,NEV,14.475,"NEVADA CITY, JCT. RTE. 20",3250,35500,33000,1200,13100,12100
2019,3,49,NEV,15.81,WEST BROAD STREET,820,9100,8100,680,7400,7000
2019,3,49,NEV,17.54,NEWTOWN/INDIAN FLAT ROADS,620,6900,6400,560,5900,5600
2019,3,49,NEV,25.69,TYLER FOOTE CROSSING ROAD,490,4750,4450,420,3350,3100
2019,3,49,NEV,27.52,PLEASANT VALLEY ROAD,410,3250,2900,320,2800,2450
2019,3,49,YUB,1.685,RIDGE ROAD,230,2300,1800,190,1800,1450
2019,3,49,YUB,3.59,MARYSVILLE ROAD,190,1800,1450,120,1250,1000
2019,3,49,YUB,5.38,CAMPTONVILLE ROAD,120,1250,1000,110,1150,900
2019,3,49,SIE,12.23,GOODYEAR CREEK ROAD,130,950,590,140,970,680
2019,3,49,SIE,12.385,GOODYEAR-LT/MTN HOUSE-RT,140,970,740,150,970,900
2019,3,49,SIE,16.291,SADDLE BACK ROAD,150,970,680,160,1000,740
2019,3,49,SIE,16.787,"DOWNIEVILLE, MAIN STREET",160,1000,740,150,950,680
2019,3,49,SIE,29.19,"SIERRA CITY, WEST CITY LIMITS",150,900,630,100,850,520
2019,3,49,SIE,34.307,GOLD LAKE ROAD,100,750,470,90,650,390
2019,3,49,SIE,47.45,"SATTLEY, JCT. RTE. 89",90,630,330,130,1250,940
2019,3,49,SIE,47.86,"SIERRAVILLE, LEMON CANYON ROAD",130,1250,940,140,1200,910
2019,3,49,SIE,56.54,ANTELOPE VALLEY ROAD,140,1200,910,140,1200,910
2019,3,49,SIE,60.545,"LOYALTON, SMITHNECK CREEK",190,1450,1250,190,1450,1250
2019,3,49,SIE,61.32,SMITHNECK ROAD ,230,1700,1450,180,1400,1000
2019,2,49,PLU,3.92,DYSON LANE,100,830,700,130,1350,1100
2019,3,50,YOL,0.35,WEST SACRAMENTO JCT. RTE. 80,6800,94000,90100,6800,94000,90100
2019,3,50,YOL,1.202,HARBOR BOULEVARD ,6800,94000,90100,11200,128000,121000
2019,3,50,YOL,2.498,JCT. RTE. 84,11200,128000,121000,10100,132000,123700
2019,3,50,YOL,2.918,OFF CONNECTION TO SOUTH RIVER ROAD,10100,132000,123700,10300,133000,126000
2019,3,50,SAC,0.35,"SACRAMENTO, JCT. RTE. 5",10300,133000,126000,21100,252000,234600
2019,3,50,SAC,1.06,"SACRAMENTO, 9TH/10TH STREETS",21100,252000,234600,18600,264000,245000
2019,3,50,SAC,1.37,"SACRAMENTO, JCT. RTE. 160",18600,264000,245000,19600,292000,277000
2019,3,50,SAC,0,JCT. RTES. 51/99,19600,292000,277000,20200,259000,231500
2019,3,50,SAC,0.6,"SACRAMENTO, STOCKTON BOULEVARD",20200,259000,231500,18200,243000,233000
2019,3,50,SAC,2.131,"SACRAMENTO, 59TH STREET",18200,243000,233000,21800,248000,217300
2019,3,50,SAC,2.628,"SACRAMENTO, 65TH STREET",21800,248000,217300,22300,242000,217300
2019,3,50,SAC,3.473,"SACRAMENTO, STATE COLLEGE ",22300,242000,217300,19600,208000,195100
2019,3,50,SAC,3.674,JCT. RTE. 16,19000,208000,195000,16000,205000,196000
2019,3,50,SAC,5.336,"SACRAMENTO, WATT AVENUE",16000,205000,196000,16000,191000,184000
2019,3,50,SAC,7.746,BRADSHAW ROAD,16000,191000,184000,16500,195000,188000
2019,3,50,SAC,9.505,MATHER FIELD ROAD ,16500,195000,188000,16300,192000,180500
2019,3,50,SAC,10.919,ZINFANDEL DRIVE,16300,192000,180500,12300,150000,144000
2019,3,50,SAC,12.496,SUNRISE BOULEVARD,12300,150000,144000,12300,139000,130600
2019,3,50,SAC,15.759,NIMBUS ROAD,12300,139000,130600,11800,137000,127600
2019,3,50,SAC,16.1,AEROJET ROAD ,11800,137000,127600,10300,134000,125400
2019,3,50,SAC,17.008,FOLSOM BOULEVARD/NATOMA,10300,134000,125400,8800,100000,95000
2019,3,50,SAC,19.233,PRAIRIE CITY ROAD ,8800,100000,95000,8800,100000,94000
2019,3,50,SAC,21.502,SCOTT ROAD,8800,100000,94000,9500,108000,100000
2019,3,50,ED,0.857,LATROBE ROAD ,9500,108000,100000,7400,83000,75000
2019,3,50,ED,3.232,BASS LAKE ROAD ,7400,83000,74900,6300,78000,68400
2019,3,50,ED,4.962,CAMBRIDGE ROAD ,6300,78000,68400,6200,76000,67400
2019,3,50,ED,6.57,CAMERON PARK ,6200,76000,67400,6100,74000,71000
2019,3,50,ED,8.564,SHINGLE SPRINGS,6100,74000,71000,5400,64000,57500
2019,3,50,ED,10.295,EAST SHINGLE SPRINGS,5400,64000,57500,4350,60000,54000
2019,3,50,ED,12.19,GREENSTONE ROAD ,4150,56000,50500,4050,56000,50000
2019,3,50,ED,14.011,EL DORADO ROAD ,4050,56000,50000,4050,54000,49000
2019,3,50,ED,15.055,MISSOURI FLAT ROAD ,4050,54000,49000,4300,58000,53000
2019,3,50,ED,15.829,"PLACERVILLE, FAIRGROUNDS",4300,58000,53000,3750,45000,40800
2019,3,50,ED,16.99,WEST PLACERVILLE,3750,45000,40800,4750,55000,50500
2019,3,50,ED,17.52,"PLACERVILLE, CANAL STREET",4700,55000,50500,4100,49500,46000
2019,3,50,ED,17.667,"PLACERVILLE, JCT. RTE. 49",4100,49500,46000,4150,49000,42300
2019,3,50,ED,17.788,"PLACERVILLE, COLOMA STREET",4150,49000,42300,4400,49000,43000
2019,3,50,ED,18.032,"PLACERVILLE, BEDFORD AVENUE",4400,49000,43000,4100,46000,43100
2019,3,50,ED,18.517,"PLACERVILLE, MOSQUITO ROAD OVERHEAD",4100,46000,43100,3500,36000,32100
2019,3,50,ED,18.99,"PLACERVILLE, SCHNELL SCHOOL ROAD ",3500,36000,32100,3900,39500,32800
2019,3,50,ED,20.296,"PLACERVILLE, POINT VIEW DRIVE",3900,39500,32800,3600,36000,28800
2019,3,50,ED,20.741,NEW TOWN ROAD,3600,36000,28800,3300,31500,27000
2019,3,50,ED,23.957,"JUNCTION OLD HIGHWAY, CAMINO, WEST",3300,31500,27000,3500,31000,24800
2019,3,50,ED,25.949,EAST CAMINO ROAD,3500,31000,24800,3500,30000,22600
2019,3,50,ED,28.842,SAWMILL,3500,30000,22600,3000,25000,18700
2019,3,50,ED,31.299,SLY PARK ROAD,3000,25000,18700,2200,17200,11800
2019,3,50,ED,39.772,ICEHOUSE ROAD,2200,17200,11800,2100,17400,11900
2019,3,50,ED,65.619,ECHO LAKE ROAD,1900,15800,11100,1900,15800,11100
2019,3,50,ED,70.245,UPPER TRUCKEE RIVER ROAD,1900,15800,11100,1900,17200,11900
2019,3,50,ED,70.621,JCT. RTE. 89 SOUTH,1900,17200,11900,2350,22500,14700
2019,3,50,ED,71.48,"MEYERS, PIONEER TRAIL ROAD",2350,22500,14700,2800,22000,15800
2019,3,50,ED,72.71,SAWMILL ROAD,2800,22000,15800,1400,15600,12400
2019,3,50,ED,74.33,"SOUTH LAKE TAHOE, H STREET",1400,15600,12400,2700,21400,15200
2019,3,50,ED,75.448,"SOUTH LAKE TAHOE, JCT. RTE. 89 NORTH",3450,29000,20600,4150,43000,35000
2019,3,50,ED,76.407,UPPER TRUCKEE RIVER BRIDGE,4150,43000,35000,4150,43000,35000
2019,3,50,ED,78.42,"SOUTH LAKE TAHOE, RUFUS ALLEN BOULEVARD",2800,36500,28500,2800,37000,29000
2019,3,50,ED,79.29,"SOUTH LAKE TAHOE, SKI RUN BOULEVARD",3150,40000,30300,3600,43000,34000
2019,3,50,ED,80.02,"SOUTH LAKE TAHOE, PIONEER TRAIL ROAD",3600,43000,34000,3100,34000,28900
2019,3,50,ED,80.14,"SOUTH LAKE TAHOE, PARK AVENUE",3100,34000,28900,2550,39500,28500
2019,3,51,SAC,0.241,"SACRAMENTO,VIADUCT (P/N STREET RAMPS)",8900,128000,124500,11000,158000,151000
2019,3,51,SAC,1.204,"SACRAMENTO, H STREET",11000,158000,151000,10500,155000,148000
2019,3,51,SAC,1.444,"SACRAMENTO, E STREET ",10500,155000,148000,12100,181000,174000
2019,3,51,SAC,3.357,"SACRAMENTO, EXPOSITION BOULEVARD",12100,181000,174000,12100,163000,160000
2019,3,51,SAC,4.061,"SACRAMENTO, ARDEN WAY, RIGHT ALIGN",4900,82000,79000,6000,89000,86500
2019,3,51,SAC,4.024,"SACRAMENTO, ARDEN WAY, LEFT ALIGN",5500,92000,87500,5500,92000,87500
2019,3,51,SAC,4.743,"SACRAMENTO, EL CAMINO AVENUE ",14000,176000,169000,12000,165000,159000
2019,3,51,SAC,5.498,"SACRAMENTO, MARCONI AVENUE ",12000,165000,159000,10000,142000,135000
2019,3,51,SAC,5.963,"SACRAMENTO, HOWE AVENUE CONNECTION",10000,142000,135000,10000,142000,137000
2019,3,51,SAC,6.213,"SACRAMENTO, BELL STREET CONNECTION",10000,142000,137000,10000,139000,135000
2019,3,51,SAC,6.788,"SACRAMENTO, FULTON AVENUE",10000,139000,135000,11000,154000,149000
2019,3,51,SAC,7.701,"SACRAMENTO, AUBURN BOULEVARD ",11000,154000,149000,10200,143000,139000
2019,3,51,SAC,7.969,"SACRAMENTO, WATT AVENUE",10200,143000,139000,10000,141000,137000
2019,11,52,SD,1.346,REGENTS ROAD   ,11700,126000,99000,8100,99000,97000
2019,11,52,SD,2.292,"SAN DIEGO, GENESEE AVENUE",8100,99000,97000,7500,92000,88000
2019,11,52,SD,3.761,JCT. RTE. 805,7500,92000,88000,9400,108000,101000
2019,11,52,SD,5.494,CONVOY STREET,9400,108000,101000,15500,174000,123000
2019,11,52,SD,6.602,JCT. RTE. 163,15500,174000,123000,10000,109000,108000
2019,11,52,SD,6.926,KEARNEY VILLA OVERCROSSING,10000,109000,108000,10000,109000,108000
2019,11,52,SD,7.314,JCT. RTE. 15,10000,109000,108000,8600,104000,102000
2019,11,52,SD,8.713,SANTO ROAD,8600,104000,102000,8200,99000,98000
2019,11,52,SD,13.273,MAST BOULEVARD,8000,98000,96000,7100,87000,84000
2019,11,52,SD,13.972,MISSION GORGE,7000,86000,84000,7700,84000,81000
2019,11,52,SD,14.962,JCT RTE 125,7100,87000,84000,7800,85000,82000
2019,11,52,SD,16.144,CUYAMACA STREET,7400,86000,82000,6900,83000,79000
2019,11,52,SD,16.735,COTTONWOOD AVE,6800,83000,78000,6600,81000,78000
2019,1,53,LAK,1.47,"LAKESHORE DRIVE, OLD STATE HIGHWAY",2100,19400,17700,2200,19400,18300
2019,1,53,LAK,2.96,"CLEARLAKE HIGHLANDS, 40TH AVENUE",2200,19400,18300,880,9400,8700
2019,11,54,SD,0.401,"NATIONAL CITY BOULEVARD, RIGHT ALIGN",5100,58000,56000,4800,62000,61000
2019,11,54,SD,0.899,"NATIONAL CITY, HIGHLAND AVENUE OC, RIGHT ALIGN",4800,62000,61000,5200,67000,64000
2019,11,54,SD,0.406,"NATIONAL CITY, NATIONAL CITY BLVD, LEFT ALIGN",4200,54000,51000,4600,60000,58000
2019,11,54,SD,0.904,"NATIONAL CITY, HIGHLAND AVENUE OC, LEFT ALIGN",4600,60000,58000,5000,65000,62000
2019,11,54,SD,1.88,JCT. RTE. 805,11000,144000,140000,11200,152000,148000
2019,11,54,SD,2.968,REO DRIVE,11200,151000,148000,10900,144000,139000
2019,11,54,SD,4.207,WOODMAN STREET,10700,142000,139000,9900,130000,126000
2019,11,54,SD,4.994,BRIARWOOD ROAD,10100,131000,126000,9700,121000,118000
2019,11,54,SD,10.993,JCT. RTE. 94,9700,121000,118000,3800,44000,43500
2019,11,54,SD,11.261,WEST CUYAMACA COLLEGE DRIVE,3800,44000,43500,3250,37500,37000
2019,11,54,SD,11.846,WILLOW GLEN DRIVE,3250,37500,37000,2200,23900,21800
2019,11,54,SD,13.71,CHASE AVENUE,2100,22500,21800,1950,22600,22300
2019,11,54,SD,14.179,GROVE RD. LT. T,1950,22600,22300,1950,22600,22300
2019,12,55,ORA,1.513,"COSTA MESA, EAST 17TH STREET",8500,107000,93000,8500,107000,93000
2019,12,55,ORA,1.82,"COSTA MESA, HARBOR BOULEVARD",8600,108000,94000,7300,92000,80000
2019,12,55,ORA,2.021,"COSTA MESA, 19TH STREET",7300,92000,80000,6100,90000,85000
2019,12,55,ORA,2.772,"COSTA MESA, VICTORIA/22ND STREETS",7100,107000,95000,11400,152000,140000
2019,12,55,ORA,4.022,"COSTA MESA, MESA DRIVE",11000,147000,140000,10900,142000,138000
2019,12,55,ORA,4.233,"COSTA MESA, BEGIN COSTA MESA FREEWAY",9200,120000,116800,9200,120000,116800
2019,12,55,ORA,5.99,JCT. RTE. 405,9100,120000,159800,9400,123000,167400
2019,12,55,ORA,6.99,"SANTA ANA, MAC ARTHUR BOULEVARD",17300,226000,219700,17000,223000,290800
2019,12,55,ORA,7.85,"SANTA ANA, DYER ROAD",18700,245000,236000,19500,257000,242400
2019,12,55,ORA,9.437,"SANTA ANA, EDINGER AVENUE",19500,257000,242400,21200,287000,272300
2019,12,55,ORA,9.96,"TUSTIN, MC FADDEN STREET ",21200,287000,272300,21800,295000,280000
2019,12,55,ORA,10.45,"TUSTIN, JCT. RTE. 5",217000,295000,269700,14000,178000,246100
2019,12,55,ORA,10.979,"SANTA ANA, FOURTH STREET ",14000,178000,167000,19100,242000,226600
2019,12,55,ORA,11.785,"TUSTIN, SEVENTEENTH STREET ",19100,242000,226600,19300,244000,227500
2019,12,55,ORA,12.967,JCT. RTE. 22 WEST,19300,244000,259600,21100,266000,271900
2019,12,55,ORA,13.7,CHAPMAN AVENUE,21100,266000,248500,19400,246000,238300
2019,12,55,ORA,15.242,"ORANGE, KATELLA AVENUE ",19300,246000,229700,18100,227000,212900
2019,12,55,ORA,16.981,"ORANGE, LINCOLN AVENUE ",18100,227000,212900,18100,226000,211600
2019,11,56,SD,0.309,EL CAMINO RL,4450,59000,57000,6200,76000,73000
2019,11,56,SD,0.82,CARMEL CREEK RD,6200,76000,73000,7500,84000,81000
2019,11,56,SD,1.808,CARMEL COUNTRY RD,7400,83000,81000,6800,75000,73000
2019,11,56,SD,3.103,CARMEL VALLEY RD,7600,76000,73000,6200,67000,64000
2019,11,56,SD,6.338,CAMINO DEL SUR,5900,66000,64000,6500,77000,73000
2019,11,56,SD,7.202,BLACK MOUNTAIN RD,6500,77000,73000,6700,77000,74000
2019,11,56,SD,8.54,RANCHO PENASQUITOS BLVD,6600,76000,74000,6000,68000,67000
2019,11,56,SD,9.712,JCT RTE 15,5900,69000,67000,2850,32000,31500
2019,12,57,ORA,11.238,"ORANGE, CHAPMAN AVENUE UC",15900,184000,181000,16700,206000,202600
2019,12,57,ORA,11.798,ORANGEWOOD AVENUE ,16900,207000,202600,19000,235000,228700
2019,12,57,ORA,12.54,"ANAHEIM, KATELLA AVENUE ",19000,235000,228700,21000,267000,259600
2019,12,57,ORA,13.416,"ANAHEIM, BALL ROAD ",21000,267000,259600,22000,279000,270700
2019,12,57,ORA,14.777,"ANAHEIM, LINCOLN AVENUE ",22000,279000,270700,22400,289000,278800
2019,12,57,ORA,15.6,"ANAHEIM, JCT. RTE. 91",22400,289000,278800,16200,210000,196000
2019,12,57,ORA,16.393,"PLACENTIA, ORANGETHORPE AVENUE ",26000,335000,313200,24300,332000,309800
2019,12,57,ORA,17.303,"FULLERTON, CHAPMAN AVENUE ",24000,330000,307800,21700,300000,280300
2019,12,57,ORA,17.574,"FULLERTON, NUTWOOD AVENUE ",21700,300000,280300,21000,289000,270200
2019,12,57,ORA,18.341,"FULLERTON, YORBA LINDA BOULEVARD ",21000,289000,270200,20500,258000,244000
2019,12,57,ORA,19.858,"BREA, JCT. RTE. 90",20500,258000,244000,19200,235000,229000
2019,12,57,ORA,20.884,"BREA, LAMBERT ROAD ",19200,235000,229000,21000,249000,242300
2019,12,57,ORA,21.776,TONNER CANYON ROAD ,21000,249000,242000,19200,248000,239000
2019,7,57,LA,0.912,"DIAMOND BAR, BREA CANYON ROAD ",15200,215000,212000,14500,222000,219000
2019,7,57,LA,1.937,"DIAMOND BAR, DIAMOND BAR BOULEVARD ",14500,222000,219000,13400,207000,205000
2019,7,57,LA,3.167,"DIAMOND BAR, PATHFINDER ROAD ",13400,207000,205000,13800,210000,208000
2019,7,57,LA,4.977,"DIAMOND BAR, SUNSET CROSSING ROAD ",9600,135000,130000,10700,151000,145000
2019,7,57,LA,6.168,"POMONA, TEMPLE AVENUE ",10700,151000,145000,12100,163000,157000
2019,7,57,LA,7.719,"POMONA, JCT. RTES. 10/71",12100,163000,157000,13800,180000,171000
2019,7,57,LA,8.711,"POMONA, VIA VERDE/RAGING WATERS DRIVE ",13800,180000,171000,13900,177000,171000
2019,7,57,LA,10.272,"SAN DIMAS, COVINA AVENUE ",13900,177000,171000,12900,166000,161000
2019,7,57,LA,10.794,"SAN DIMAS, ARROW HIGHWAY ",12900,166000,161000,12000,157000,151000
2019,5,58,SLO,1.54,"SANTA MARGARITA, PINAL AVENUE",750,5200,4600,840,5800,5100
2019,5,58,SLO,1.87,"SANTA MARGARITA, J STREET",570,4000,3500,490,3400,3000
2019,5,58,SLO,3.139,POZO ROAD,460,3200,2800,560,3900,3400
2019,5,58,SLO,5.44,PARK HILL ROAD,300,2100,1800,250,1700,1500
2019,5,58,SLO,6.889,JCT. RTE. 229 NORTHEAST,250,1700,1500,260,1800,1600
2019,5,58,SLO,24.544,CAMMATTI CREEK,100,680,600,100,680,600
2019,5,58,SLO,45.2,SODA LAKE ROAD,80,570,500,30,170,150
2019,6,58,KER,9.44,REWARD ROAD (ROAD 230),40,200,180,40,200,180
2019,6,58,KER,15.42,JCT. RTE. 33,40,200,170,260,1500,1400
2019,6,58,KER,23.748,LOKERN ROAD,260,1500,1400,620,4200,3900
2019,6,58,KER,24.76,CORN CAMP ROAD,620,4200,3900,600,4100,3800
2019,6,58,KER,27.279,BUTTONWILLOW AVENUE,670,4500,4200,780,5200,5000
2019,6,58,KER,28.75,WASCO WAY (ROAD 267),810,5700,5300,690,4900,4600
2019,6,58,KER,31.455,SOUTHBOUND I 5 RAMPS,690,5100,4600,790,5700,5300
2019,6,58,KER,31.752,TRACY AVENUE,590,6300,5900,590,6300,5900
2019,6,58,KER,39.97,JCT. RTE. 43,680,6200,5800,620,6500,6000
2019,6,58,KER,51.807,"BAKERSFIELD, REAL ROAD",4700,58000,54000,4700,58000,54000
2019,6,58,KER,52.36,"BAKERSFIELD, SOUTH JCT. RTE. 99",4750,59000,55000,7700,93000,87000
2019,6,58,KER,53.387,H STREET,7700,93000,87000,6800,82000,77000
2019,6,58,KER,53.519,SOUTH CHESTER AVENUE ,6800,82000,77000,7700,93000,87000
2019,6,58,KER,54.419,SOUTH UNION AVENUE ,7700,93000,87000,7400,89000,84000
2019,6,58,KER,55.404,COTTONWOOD ROAD,7400,89000,84000,7400,89000,84000
2019,6,58,KER,56.41,MT. VERNON AVENUE ,7400,89000,84000,6300,75000,71000
2019,6,58,KER,57.412,OSWELL STREET,6300,75000,71000,5000,63000,58000
2019,6,58,KER,58.436,FAIRFAX ROAD ,5000,63000,58000,4000,48500,45000
2019,6,58,KER,59.44,JCT. RTE. 184,4000,48500,45000,2700,34500,32500
2019,6,58,KER,61.512,EDISON ROAD ,2700,34500,32500,2600,33000,31000
2019,6,58,KER,63.581,COMANCHE DRIVE ,2600,33000,31000,2550,28500,26000
2019,6,58,KER,65.68,TOWER LINE ROAD ,2550,28000,26000,2250,28500,26000
2019,6,58,KER,69.747,GENERAL BEALE ROAD,2200,28000,25500,2250,26500,24200
2019,6,58,KER,75.63,JCT RTE 223,2250,26500,24200,2300,27000,24800
2019,6,58,KER,77.252,BEAR MOUNTAIN RANCH,2300,27000,24800,2250,23200,22200
2019,9,58,KER,90.717,JCT. RTE. 202 SOUTHWEST,2200,22900,19700,2800,25500,24000
2019,9,58,KER,91.67,"TEHACHAPI, MILL STREET ",2800,22000,20700,1950,22600,21400
2019,9,58,KER,94.164,SUMMIT ,2000,24500,23200,2050,23300,23200
2019,9,58,KER,99.254,SAND CANYON OH,1950,20900,20100,2250,24200,22600
2019,9,58,KER,101.562,CAMERON ROAD ,2000,21400,20000,2250,24100,23700
2019,9,58,KER,107.465,RANDSBURG CUT-OFF ROAD,2400,25500,24700,1900,20700,19600
2019,9,58,KER,108.906,BUSINESS 58,1800,21000,19900,1650,15600,15100
2019,9,58,KER,111.13,JCT. RTE. 14,1800,16900,16400,1250,15900,14000
2019,9,58,KER,116.229,BUSINESS 58 OC,1500,15100,14000,1800,17500,16500
2019,9,58,KER,127.636,CALIFORNIA CITY BOULEVARD,1800,20400,18600,1800,18100,17000
2019,9,58,KER,129.674,EDWARDS,1800,18100,17300,1700,17200,15500
2019,9,58,KER,132.042,CLAY MINE ROAD ,1700,16500,14500,1600,18700,16300
2019,9,58,KER,142.878,BORON AVENUE,1650,16100,15350,1450,15700,14700
2019,8,58,SBD,5.4,JCT. RTE. 395,1700,16900,15000,1400,14100,12500
2019,8,58,SBD,18.303,HARPER LAKE ROAD,1400,14100,12500,1300,15000,12500
2019,8,58,SBD,20.635,IRON WASH BRIDGE,1250,14400,12000,1250,14400,12000
2019,8,58,SBD,30.387,LENWOOD ROAD,1300,15000,12500,1400,16200,13500
2019,8,58,SBD,33.652,WEST MAIN STREET,1450,16800,14000,1450,16800,14000
2019,10,59,MER,3.53,EL NIDO RD,490,6500,6400,530,6800,6750
2019,10,59,MER,7.07,SANDY MUSH RD,690,7200,7100,700,6900,6850
2019,10,59,MER,13.13,DICKENSON AND MISSION ROADS,940,9600,9000,900,9900,9200
2019,10,59,MER,14.126,"MERCED, CHILDS AVENUE",1100,13000,10800,1200,13200,11500
2019,10,59,MER,14.78,"MERCED, JCT. RTE. 99; JCT. RTE. 140",730,9800,9200,1550,26500,23000
2019,10,59,MER,14.98,"MERCED, 16TH & V ST",1550,26500,23000,2200,31500,27400
2019,10,59,MER,15.35,"MERCED, 16TH STREET",2200,31500,27400,1500,18300,18200
2019,10,59,MER,16.1,"MERCED, WEST OLIVE AVENUE/SANTA FE DRIVE",1650,18600,14000,650,12400,12000
2019,10,59,MER,19,BELLEVUE RD,480,5500,3800,420,3750,3700
2019,10,59,MER,22.99,OAKDALE ROAD,340,3150,3100,260,2000,1950
2019,10,59,MER,26.55,YOUD RD,290,1900,1850,270,2150,2100
2019,10,59,MER,28.808,TURLOCK ROAD,270,2450,1500,270,2450,1500
2019,10,59,MER,32.25,SNELLING ROAD,270,2100,2000,430,3950,3900
2019,10,59,MER,33,MONTGOMERY ST-LT,430,4300,2700,370,3400,2600
2019,7,60,LA,0.545,"LOS ANGELES, JCT. RTE. 5",11700,183000,180000,14500,226000,217000
2019,7,60,LA,1.475,"LOS ANGELES, LORENA STREET ",14500,226000,217000,14900,232000,223000
2019,7,60,LA,1.936,"LOS ANGELES, INDIANA STREET ",14900,232000,223000,16400,249000,239000
2019,7,60,LA,2.592,THIRD STREET/DOWNEY ROAD ,16400,249000,239000,16000,251000,241000
2019,7,60,LA,3.27,JCT. RTE. 710,16000,251000,241000,16900,264000,261000
2019,7,60,LA,4.426,"MONTEREY PARK, ATLANTIC BOULEVARD ",16900,264000,261000,16200,253000,250000
2019,7,60,LA,5.893,"MONTEBELLO, FINDLAY/ GARFIELD/WILCOX AVENUES ",16200,253000,250000,15400,235000,232000
2019,7,60,LA,7.774,"MONTEBELLO, PARAMOUNT BOULEVARD ",15400,235000,232000,14600,227000,222000
2019,7,60,LA,8.548,"ROSEMEAD, SAN GABRIEL BOULEVARD ",14600,227000,222000,15300,237000,232000
2019,7,60,LA,9.509,"SOUTH EL MONTE, JCT. RTE. 164",15300,237000,232000,16900,247000,241000
2019,7,60,LA,10.23,"SOUTH EL MONTE, SANTA ANITA AVENUE ",16900,247000,241000,16600,247000,242000
2019,7,60,LA,11.007,"SOUTH EL MONTE, PECK ROAD/DURFEE AVENUE ",16600,247000,242000,16400,243000,238000
2019,7,60,LA,11.711,"INDUSTRY, JCT. RTE. 605",16400,243000,238000,17900,263000,257000
