DI,RTE,CO,PM,CS,LEG,YR,AM_DIR,AM_WAY_PHV,AM_K_FACTOR_AMT,AM_D_FACTOR_AMT,AM_KD_FACTOR,AM_HOUR,AM_DAY,AM_MONTH,PM_DIR,PM_WAY_PHV,PM_K_FACTOR_AMT,PM_D_FACTOR_AMT,PM_KD_FACTOR,PM_HOUR,PM_DAY,PM_MONTH,YEAR,,
8,40,SBD,7.181,818,A,20,E,1132,6.95,90.49,6.29,1,SUN,DEC,W,1243,9.09,75.98,6.91,15,SUN,JUL,2022,,
8,40,SBD,28.481,855,B,22,W,1158,9.9,70.27,6.96,12,SUN,AUG,W,1174,10.7,65.92,7.05,13,SUN,JUN,2022,,
8,40,SBD,154.643,885,O,22,W,891,8.13,64.38,5.23,11,SUN,APR,E,836,7.84,62.58,4.91,14,FRI,JUN,2022,,
5,41,SLO,0,275,A,21,S,499,11.2,57.03,6.38,11,SUN,JUN,N,541,10.17,68.05,6.92,17,SAT,JUN,2022,,
5,41,SLO,14.52,277,B,21,S,537,9.1,57.19,5.2,12,SAT,SEP,S,588,9.96,57.2,5.7,16,FRI,SEP,2022,,
5,41,SLO,41.159,241,B,21,S,48,8.95,82.76,7.41,5,THU,JUL,N,72,13.58,81.82,11.11,15,MON,MAY,2022,,
5,41,SLO,42.172,243,B,21,N,126,10.23,70.39,7.2,7,TUE,MAY,S,138,10.69,73.8,7.89,17,THU,MAY,2022,,
5,41,SLO,43.85,244,A,21,S,874,13.49,72.53,9.79,11,SAT,APR,N,829,13.27,69.96,9.28,15,SUN,APR,2022,,
6,41,KIN,8.098,33,A,22,S,690,11.05,75.66,8.36,10,SAT,AUG,N,688,12.02,69.36,8.33,16,SUN,AUG,2022,,
6,41,KIN,20.08,38,B,20,S,705,10.28,81.69,8.4,9,SAT,JUN,N,732,11.25,77.54,8.72,18,MON,SEP,2022,,
6,41,KIN,33.004,414,B,20,S,775,11.29,78.76,8.89,9,SAT,SEP,N,752,10.76,80.17,8.63,18,MON,SEP,2022,,
6,41,KIN,37.792,433,B,20,S,764,9.39,74.61,7,9,SAT,SEP,N,746,9.4,72.71,6.84,17,MON,SEP,2022,,
6,41,KIN,39.962,35,A,22,S,935,8.56,59.52,5.09,7,TUE,SEP,N,1025,8.63,64.71,5.58,16,WED,NOV,2022,,
6,41,KIN,39.962,34,B,22,S,637,7.45,72.55,5.4,9,SAT,AUG,N,671,7.35,77.39,5.69,20,SUN,JUL,2022,,
6,41,KIN,42.148,436,B,22,S,740,7.93,58.5,4.64,7,THU,MAY,N,871,8.85,61.69,5.46,16,TUE,OCT,2022,,
6,41,KIN,43.149,437,B,22,S,744,7.26,56.41,4.1,7,THU,SEP,N,876,9.5,50.78,4.82,15,TUE,NOV,2022,,
6,41,FRE,1.013,658,B,22,S,718,6.75,63.88,4.31,6,THU,NOV,N,762,8.81,51.91,4.57,14,FRI,MAY,2022,,
6,41,FRE,8.107,659,B,22,S,721,5.96,67.13,4,5,TUE,SEP,S,902,9.87,50.7,5,16,FRI,FEB,2022,,
6,41,FRE,16.1,643,B,22,S,1025,6.85,63.51,4.35,6,TUE,NOV,N,1253,9.92,53.62,5.32,16,FRI,NOV,2022,,
6,41,FRE,20.084,641,A,22,N,1859,8.22,55.25,4.54,12,SAT,JAN,N,2250,9.41,58.41,5.49,16,TUE,OCT,2022,,
6,41,FRE,23.498,240,B,22,S,5596,8.92,56.69,5.05,7,THU,DEC,N,5775,9.46,55.15,5.22,16,THU,NOV,2022,,
6,41,FRE,30.447,250,A,21,S,3601,7.83,57.89,4.53,7,THU,AUG,N,3975,8.56,58.49,5,17,THU,SEP,2022,,
6,41,FRE,31.683,917,A,22,S,2623,8.34,55.82,4.65,7,TUE,FEB,N,2795,9.28,53.43,4.96,17,THU,NOV,2022,,
6,41,MAD,3.23,400,A,22,S,1094,7.85,60.81,4.77,7,THU,MAY,N,1138,8.88,55.92,4.97,16,FRI,SEP,2022,,
6,41,MAD,3.23,256,B,22,S,1728,8,59.53,4.76,8,WED,NOV,S,1658,8.5,53.76,4.57,16,FRI,NOV,2022,,
6,41,MAD,6.228,181,B,22,S,1045,7.39,63.95,4.72,7,TUE,NOV,N,1071,8.81,54.98,4.84,15,FRI,AUG,2022,,
6,41,MAD,9.25,619,A,22,S,794,8.37,53.61,4.49,11,SUN,MAY,N,926,8.57,61.04,5.23,16,WED,JUL,2022,,
6,41,MAD,9.25,673,B,22,S,719,7.85,57.75,4.53,11,SUN,AUG,N,777,7.95,61.62,4.9,15,FRI,AUG,2022,,
6,41,MAD,25,975,B,22,S,583,8.51,59.49,5.06,11,SUN,MAY,N,577,9.18,54.59,5.01,16,THU,MAY,2022,,
6,41,MAD,35.77,620,A,22,N,587,11.43,58.29,6.66,10,SUN,MAY,N,579,13.03,50.44,6.57,14,SUN,JUL,2022,,
6,41,MAD,38.99,934,A,22,N,425,12.32,64.49,7.95,11,FRI,NOV,S,440,11.7,70.29,8.23,16,SUN,DEC,2022,,
6,41,MPA,4.918,153,O,22,N,266,15.97,66.83,10.67,10,SUN,MAY,S,283,13.88,81.79,11.36,16,SUN,MAY,2022,,
6,43,KER,1.9,5,B,22,S,443,8.4,74.45,6.25,5,THU,MAY,N,518,11.15,65.57,7.31,15,TUE,MAY,2022,,
6,43,KER,33.48,652,A,20,N,198,9.63,60.92,5.87,5,MON,MAY,S,230,11.44,59.59,6.82,15,FRI,NOV,2022,,
6,43,TUL,22.133,660,B,20,S,194,8.98,53.01,4.76,5,THU,AUG,N,265,11.95,54.42,6.5,15,THU,NOV,2022,,
6,43,KIN,1.456,432,B,22,S,417,11.21,72.52,8.13,6,WED,FEB,N,405,10.88,72.58,7.89,14,WED,JUN,2022,,
6,43,KIN,1.456,210,A,20,S,222,10.37,64.54,6.69,7,FRI,NOV,N,258,11.31,68.8,7.78,15,WED,NOV,2022,,
6,43,KIN,10.359,661,A,20,S,365,9.31,68.61,6.39,7,TUE,FEB,N,400,10.31,67.91,7,14,THU,AUG,2022,,
6,43,KIN,18.238,624,B,22,S,438,7.14,77.11,5.51,5,TUE,JUL,N,516,9.8,66.24,6.49,16,FRI,DEC,2022,,
6,43,KIN,22.272,66,A,22,S,545,8.77,54.83,4.81,7,MON,FEB,S,562,8.83,56.2,4.96,15,TUE,MAY,2022,,
2,44,SHA,0.852,302,B,22,W,2367,9.2,62.32,5.74,7,MON,AUG,E,2180,9.11,58.01,5.28,16,TUE,MAR,2022,,
2,44,SHA,1.808,161,B,22,W,3093,8.86,65.09,5.77,7,MON,OCT,E,3021,9.43,59.77,5.64,17,TUE,MAR,2022,,
2,44,SHA,1.239,282,A,22,W,2140,10.64,59.59,6.34,7,WED,DEC,E,1872,9.02,61.5,5.55,17,MON,OCT,2022,,
2,44,SHA,7,210,A,22,W,520,8.88,69.15,6.14,7,WED,MAR,E,503,9.02,65.84,5.94,17,WED,DEC,2022,,
2,44,SHA,7,318,B,21,W,878,10.31,62.85,6.48,7,TUE,MAR,E,872,9.91,64.93,6.43,17,TUE,MAY,2022,,
2,44,SHA,19.01,229,A,21,W,320,9.15,69.41,6.35,7,TUE,MAY,E,330,10.68,61.34,6.55,15,FRI,JUN,2022,,
2,44,SHA,19.01,283,B,21,W,262,8.23,78.44,6.45,7,MON,MAR,E,258,9.41,67.54,6.35,17,TUE,AUG,2022,,
2,44,SHA,32,284,A,22,E,255,11.09,59.3,6.57,11,SAT,AUG,E,263,11.86,57.17,6.78,16,FRI,AUG,2022,,
3,45,COL,20.08,190,A,22,S,294,7.57,56,4.24,8,THU,FEB,S,372,9.72,55.19,5.36,16,TUE,DEC,2022,,
3,45,GLE,7.527,193,B,22,S,111,9.34,53.88,5.03,7,TUE,SEP,N,131,10.61,55.98,5.94,15,FRI,AUG,2022,,
3,45,GLE,7.527,192,A,22,S,148,8.31,64.91,5.39,12,SAT,AUG,S,203,10.9,67.89,7.4,15,FRI,JAN,2022,,
5,46,SLO,0.146,283,A,21,W,360,13.13,64.63,8.48,11,SAT,AUG,E,360,14.42,58.82,8.48,13,SUN,APR,2022,,
5,46,SLO,21.969,279,B,21,E,601,13.1,60.46,7.92,12,SAT,JUL,E,564,11.65,63.8,7.43,15,SUN,MAY,2022,,
5,46,SLO,32.145,531,A,22,E,3419,14.8,83.37,12.34,12,TUE,OCT,E,2533,12.38,73.87,9.14,15,TUE,FEB,2022,,
5,46,SLO,45.48,544,B,22,W,848,7.74,57.57,4.45,12,SAT,APR,E,1386,12.37,58.85,7.28,15,SUN,JUL,2022,,
6,46,KER,0,68,A,22,E,545,11.24,58.41,6.57,11,SUN,JUL,E,582,11.01,63.68,7.01,15,SUN,JUN,2022,,
6,46,KER,32.533,12,B,22,E,573,7.73,61.28,4.74,12,SUN,OCT,E,612,8.3,60.96,5.06,13,SUN,JUL,2022,,
6,46,KER,32.533,11,A,22,W,336,7.65,67.61,5.17,5,WED,SEP,E,348,8.24,65.05,5.36,16,TUE,MAR,2022,,
6,46,KER,50.904,70,B,21,W,456,7.19,58.24,4.19,11,FRI,JUL,W,504,8.37,55.32,4.63,16,THU,APR,2022,,
6,46,KER,57.787,469,B,22,W,331,8.75,54.8,4.79,6,THU,JAN,E,372,10.15,53.07,5.39,15,FRI,SEP,2022,,
10,49,TUO,16.48,17,A,20,N,493,10.08,77.15,7.78,7,TUE,DEC,N,459,11.14,65.01,7.24,15,TUE,JAN,2022,,
10,49,TUO,16.48,45,B,20,N,974,9.18,54.02,4.96,11,SAT,AUG,S,1107,9.45,59.68,5.64,17,TUE,OCT,2022,,
10,49,CAL,6.514,150,O,20,S,308,8.8,59.92,5.28,7,TUE,OCT,S,336,11.03,52.17,5.76,15,THU,JUL,2022,,
3,49,ED,24.48,260,B,22,S,366,7.9,69.98,5.53,7,MON,OCT,N,403,10.82,56.29,6.09,16,FRI,MAY,2022,,
3,49,ED,24.48,261,A,22,S,251,11.76,54.92,6.46,12,SUN,JUL,N,257,11.76,56.24,6.62,16,FRI,OCT,2022,,
3,49,PLA,2.36,209,A,22,N,698,7.42,69.59,5.16,7,TUE,MAR,S,718,9.63,55.15,5.31,15,FRI,MAY,2022,,
3,49,PLA,2.36,208,B,22,N,504,7.35,74.12,5.45,7,THU,MAR,S,551,9.43,63.19,5.96,16,THU,OCT,2022,,
3,49,PLA,8.973,200,A,22,S,1402,7.44,62.04,4.61,7,TUE,MAY,N,1661,9.68,56.46,5.47,16,WED,DEC,2022,,
3,49,NEV,10.553,373,A,22,N,1156,8.4,57.14,4.8,8,WED,MAY,S,1273,10.07,52.52,5.29,15,FRI,DEC,2022,,
3,49,NEV,10.553,372,B,22,N,1079,8.43,54.19,4.57,8,WED,NOV,S,1230,9.9,52.59,5.21,16,TUE,NOV,2022,,
3,49,SIE,47.44,217,B,22,S,49,24.5,57.65,14.12,11,SUN,AUG,N,49,17.58,80.33,14.12,15,SUN,AUG,2022,,
3,50,YOL,2.477,410,B,22,W,3812,6.95,56.89,3.95,8,TUE,APR,E,4618,8.05,59.53,4.79,16,TUE,NOV,2022,,
3,50,SAC,2.131,225,B,20,E,10044,7.55,57.21,4.32,9,FRI,DEC,E,10589,7.75,58.69,4.55,14,FRI,DEC,2022,,
3,50,SAC,5.336,230,A,22,W,7243,8.37,52.53,4.4,6,WED,MAR,W,6953,8.23,51.32,4.22,17,FRI,NOV,2022,,
3,50,SAC,7.746,232,A,22,W,7422,8.24,55.91,4.61,7,TUE,DEC,W,7103,8.68,50.76,4.41,16,MON,FEB,2022,,
3,50,SAC,17.008,313,A,22,W,4179,8.12,54.59,4.43,7,THU,APR,E,4544,9.04,53.31,4.82,16,WED,MAR,2022,,
3,50,ED,18.032,314,A,22,E,2117,10.19,59.85,6.1,11,SAT,NOV,W,2024,9.06,64.4,5.83,13,MON,SEP,2022,,
3,50,ED,25.949,247,B,22,W,2122,13.2,64.83,8.56,12,SUN,JUN,W,1949,11.56,68,7.86,14,SUN,SEP,2022,,
3,50,ED,31.299,315,A,22,W,936,17.07,54.67,9.33,12,SUN,SEP,W,860,15.43,55.56,8.57,13,TUE,JUL,2022,,
3,50,ED,78.42,384,B,22,W,1350,9.46,52.59,4.97,11,SAT,JUL,E,1352,9.7,51.33,4.98,16,MON,JUL,2022,,
3,51,SAC,3.357,430,B,22,S,5528,7.14,52.69,3.76,7,TUE,AUG,S,5361,6.46,56.53,3.65,17,SAT,MAY,2022,,
3,51,SAC,4.061,432,A,22,S,7028,7.28,58.57,4.26,7,TUE,MAY,N,6455,7.02,55.78,3.91,16,THU,MAY,2022,,
3,51,SAC,7.969,433,A,22,S,5004,7.61,57.08,4.34,7,MON,FEB,N,4958,7.81,55.1,4.3,17,THU,OCT,2022,,
11,52,SD,0.324,720,A,22,W,3731,7.23,66.13,4.78,7,TUE,FEB,E,4113,8.56,61.54,5.27,15,TUE,APR,2022,,
11,52,SD,3.761,703,B,22,E,3126,8.13,54.04,4.39,8,TUE,DEC,E,3997,8.64,65,5.62,15,THU,JUN,2022,,
11,52,SD,5.494,725,B,20,W,5219,10.77,61.26,6.6,7,WED,DEC,E,5237,10.44,63.45,6.62,14,FRI,DEC,2022,,
11,52,SD,5.494,726,A,20,W,6015,10.28,65.08,6.69,7,WED,DEC,E,5698,10.48,60.48,6.34,14,FRI,FEB,2022,,
11,52,SD,13.273,729,B,22,W,5118,8.69,64.7,5.62,7,MON,MAY,E,4375,8.01,60.01,4.81,15,FRI,APR,2022,,
11,52,SD,15.829,733,O,22,W,3399,7.43,54.59,4.06,7,MON,MAY,E,4174,8.71,57.23,4.98,17,THU,OCT,2022,,
11,52,SD,16.735,734,O,22,W,3303,7,59.64,4.17,7,WED,MAR,E,3951,8.61,58,4.99,15,MON,OCT,2022,,
1,53,LAK,5.15,728,A,21,N,418,8.1,57.18,4.63,12,SAT,JAN,N,477,9.12,57.96,5.29,16,WED,NOV,2022,,
11,54,SD,4.207,816,A,22,W,5602,7.68,60.87,4.67,7,TUE,SEP,W,4980,7.9,52.59,4.15,17,FRI,OCT,2022,,
11,54,SD,4.207,815,B,22,W,6211,7.85,60.41,4.74,7,TUE,MAY,E,5348,7.82,52.21,4.08,16,TUE,AUG,2022,,
11,54,SD,4.994,743,A,22,W,5286,8.31,56.38,4.69,7,WED,NOV,W,4889,8.22,52.73,4.33,16,THU,NOV,2022,,
11,54,SD,12.257,890,B,22,W,918,7.74,52.82,4.09,12,SAT,DEC,W,1221,9.92,54.78,5.44,15,WED,FEB,2022,,
12,55,ORA,2.772,909,B,22,N,11901,16.1,83.66,13.47,9,TUE,APR,N,12141,16.45,83.58,13.74,15,TUE,APR,2022,,
12,55,ORA,3.776,910,B,22,N,5444,7.46,55.91,4.17,8,TUE,APR,S,5323,7.14,57.07,4.08,17,TUE,AUG,2022,,
12,55,ORA,7.5,190,A,22,S,8934,8.13,56.56,4.6,8,THU,SEP,N,10162,8.61,60.74,5.23,14,SAT,AUG,2022,,
12,55,ORA,10.45,803,B,21,S,5921,9.02,61.17,5.52,8,WED,OCT,N,5945,10.41,53.25,5.54,15,FRI,OCT,2022,,
12,55,ORA,14.37,94,A,22,S,6666,6.62,57.42,3.8,11,SAT,SEP,N,7469,7.51,56.73,4.26,15,WED,JAN,2022,,
11,56,SD,0.309,751,A,22,W,5004,9.23,66.17,6.11,8,TUE,SEP,E,4253,8.36,62.14,5.19,17,TUE,NOV,2022,,
11,56,SD,0.82,752,A,22,W,4613,8.82,68.25,6.02,8,TUE,JUN,E,3981,8.46,61.38,5.19,15,WED,JUN,2022,,
11,56,SD,3.103,755,A,22,W,3502,9.58,60.53,5.8,7,TUE,SEP,E,2642,7.19,60.83,4.37,17,WED,APR,2022,,
11,56,SD,3.103,750,B,22,W,3931,10.1,56.05,5.66,7,WED,OCT,E,2827,6.8,59.88,4.07,17,MON,JUN,2022,,
11,56,SD,8.54,758,B,22,W,3735,8.92,62.28,5.55,7,TUE,NOV,E,3651,8.63,62.93,5.43,15,MON,OCT,2022,,
11,56,SD,8.54,759,A,22,W,3510,8.98,65.19,5.86,7,THU,SEP,E,2982,8.62,57.75,4.97,15,WED,APR,2022,,
12,57,ORA,10.83,926,A,22,N,7284,6.77,75.59,5.12,7,TUE,APR,N,6593,6.1,75.88,4.63,17,SAT,FEB,2022,,
12,57,ORA,11.24,766,A,22,N,6681,7.59,50.5,3.83,7,THU,MAY,N,7003,7.25,55.43,4.02,16,MON,MAY,2022,,
12,57,ORA,12.96,406,O,22,N,7122,7.79,60.09,4.68,7,THU,FEB,N,7098,7.49,62.33,4.67,16,WED,MAR,2022,,
12,57,ORA,14.421,912,A,22,S,7593,6.5,57.44,3.74,8,MON,MAY,S,7379,6.37,57.03,3.63,15,SUN,JUN,2022,,
12,57,ORA,15.6,927,A,22,S,7593,6.71,57.44,3.85,8,MON,MAY,N,7380,6.6,56.76,3.75,16,SUN,APR,2022,,
12,57,ORA,20.38,196,O,22,N,4302,12.65,54.84,6.94,10,FRI,APR,N,5954,16.93,56.72,9.6,16,SAT,APR,2022,,
12,57,ORA,20.884,658,X,22,S,6590,7.39,58.32,4.31,12,SAT,JAN,S,6366,7.82,53.27,4.16,17,FRI,MAR,2022,,
7,57,LA,6.85,97,B,20,S,2959,8.68,52.83,4.59,7,THU,OCT,S,3666,11.11,51.14,5.68,16,WED,OCT,2022,,
5,58,SLO,1.87,235,A,21,W,194,9.97,61.78,6.16,8,TUE,APR,E,203,10.58,60.96,6.45,16,FRI,APR,2022,,
6,58,KER,55.404,585,A,22,E,2997,6.91,55.36,3.83,9,THU,DEC,W,3367,8.22,52.26,4.3,15,FRI,NOV,2022,,
6,58,KER,56.41,586,A,22,W,2740,7.13,54.71,3.9,7,TUE,SEP,E,3006,7.74,55.35,4.28,17,FRI,APR,2022,,
6,58,KER,57.412,332,A,21,E,2096,7.25,52.69,3.82,12,FRI,APR,W,2515,8.29,55.23,4.58,15,THU,SEP,2022,,
6,58,KER,59.44,587,B,22,E,1884,7.78,52.06,4.05,12,FRI,JUL,E,2181,8.13,57.71,4.69,13,FRI,DEC,2022,,
9,58,KER,94.19,902,A,22,E,1323,8.71,53.61,4.67,12,MON,DEC,W,1527,9.34,57.71,5.39,16,THU,APR,2022,,
9,58,KER,107.465,969,B,22,E,1249,8.45,57.11,4.82,12,FRI,MAR,W,1518,8.93,65.66,5.86,16,THU,JUN,2022,,
9,58,KER,111.13,910,A,20,E,612,7.67,60.12,4.61,12,FRI,SEP,W,711,8.47,63.26,5.36,15,MON,SEP,2022,,
9,58,KER,142.878,953,A,22,W,929,8.64,60.96,5.26,9,SUN,NOV,E,1103,9.12,68.55,6.25,16,FRI,MAY,2022,,
8,58,SBD,31.964,258,B,21,E,1278,10.89,72.7,7.92,11,WED,JUN,E,962,9.42,63.29,5.96,14,FRI,JUN,2022,,
7,60,LA,26.57,120,A,21,W,7492,6.72,55.07,3.7,11,SUN,AUG,E,7405,7.04,51.91,3.66,13,SAT,MAR,2022,,
8,60,SBD,0,981,A,22,W,8069,6.51,54.19,3.53,9,SAT,APR,W,8088,6.7,52.8,3.54,17,SAT,MAY,2022,,
8,60,RIV,5.575,760,A,22,E,5669,6.89,50.91,3.51,7,WED,APR,E,5997,7.08,52.36,3.71,15,WED,DEC,2022,,
8,60,RIV,12.212,804,A,21,E,5770,6.79,55.7,3.78,10,SAT,FEB,E,6002,6.22,63.28,3.93,16,WED,MAR,2022,,
8,60,RIV,21.37,710,A,22,E,3505,7.64,60.86,4.65,11,TUE,DEC,E,3298,7.51,58.28,4.38,15,FRI,MAR,2022,,
8,60,RIV,30.495,863,B,22,E,2577,7.14,60.62,4.33,11,SAT,NOV,W,2496,7.24,57.86,4.19,16,SUN,AUG,2022,,
8,62,RIV,0,932,A,22,W,1310,8.23,66.5,5.47,11,SUN,MAY,E,1234,9.7,53.19,5.16,16,FRI,NOV,2022,,
8,62,SBD,12.404,845,A,21,E,1225,9.96,51.73,5.15,11,SAT,FEB,W,1191,10,50.08,5.01,13,FRI,MAR,2022,,
8,62,SBD,34.223,934,B,20,E,229,9.78,53.76,5.25,11,SUN,FEB,W,259,9.96,59.68,5.94,15,MON,FEB,2022,,
8,62,RIV,84.965,620,B,20,W,39,15.94,53.43,8.52,12,FRI,FEB,W,40,15.94,54.8,8.73,13,SUN,AUG,2022,,
6,63,TUL,0,21,A,20,N,898,7.74,55.57,4.3,12,SAT,DEC,S,1198,10.29,55.72,5.73,17,FRI,DEC,2022,,
6,63,TUL,4.01,78,B,20,N,901,8.91,55.24,4.92,12,SUN,DEC,S,1140,10.77,57.84,6.23,16,WED,DEC,2022,,
6,63,TUL,7.97,79,B,20,N,1401,9.76,52.02,5.08,12,THU,MAR,N,1452,9.42,55.91,5.26,13,THU,MAR,2022,,
6,63,TUL,15.11,81,A,20,S,349,8.36,59.15,4.95,12,SAT,DEC,S,361,9.03,56.67,5.12,13,SUN,MAR,2022,,
6,63,TUL,23.572,82,B,20,N,615,9.49,55.81,5.29,7,FRI,DEC,S,646,10.18,54.61,5.56,15,FRI,MAR,2022,,
6,63,TUL,25.55,83,A,20,N,110,7.37,73.33,5.41,5,TUE,JUN,S,121,9.83,60.5,5.95,16,WED,DEC,2022,,
6,65,KER,0,20,A,22,N,938,9.93,54.25,5.39,8,TUE,NOV,S,902,9.09,56.98,5.18,17,MON,SEP,2022,,
6,65,KER,2.9,188,B,20,N,609,9.3,66.63,6.19,6,WED,NOV,S,596,9.79,61.95,6.06,15,MON,NOV,2022,,
6,65,KER,11.86,662,B,20,N,435,9.08,59.67,5.42,5,TUE,MAY,S,467,9.34,62.27,5.82,16,TUE,FEB,2022,,
6,65,KER,23.186,206,A,20,S,463,9.96,61.73,6.15,5,THU,MAY,N,428,8.76,64.85,5.68,15,TUE,AUG,2022,,
6,65,KER,23.186,621,B,22,S,405,8.42,61.18,5.15,11,MON,MAY,N,420,8.51,62.78,5.34,14,WED,JUL,2022,,
6,65,TUL,14.073,606,A,20,S,895,8.9,81.44,7.25,5,FRI,MAY,N,807,9.63,67.82,6.53,15,WED,MAY,2022,,
6,65,TUL,18.163,85,A,20,S,1457,9.1,58,5.28,7,TUE,NOV,N,1655,9.98,60.03,5.99,16,TUE,NOV,2022,,
6,65,TUL,18.163,410,B,22,S,986,7.91,74.14,5.87,6,WED,OCT,N,998,8.96,66.31,5.94,15,TUE,SEP,2022,,
6,65,TUL,20.14,665,A,20,S,1351,10.17,59.86,6.09,7,WED,NOV,N,1242,9.69,57.71,5.59,16,THU,FEB,2022,,
6,65,TUL,23.333,973,B,22,N,1289,7.92,63.88,5.06,8,FRI,MAR,N,1264,9.53,52.02,4.96,16,FRI,OCT,2022,,
6,65,TUL,30.54,40,B,20,N,1093,8.26,60.39,4.98,8,THU,FEB,S,1031,8.97,52.42,4.7,15,FRI,FEB,2022,,
6,65,TUL,30.54,623,A,20,S,706,9.5,53.04,5.04,7,WED,NOV,S,692,9.68,51,4.94,15,TUE,NOV,2022,,
6,65,TUL,39.577,86,B,20,S,569,12.01,55.03,6.61,7,TUE,FEB,S,594,8.57,80.49,6.9,15,THU,NOV,2022,,
3,65,PLA,5.926,288,O,22,S,3141,7.63,55.03,4.2,7,MON,MAY,N,2892,7.49,51.58,3.86,16,WED,OCT,2022,,
3,65,PLA,9.569,291,B,22,S,4096,5.06,91.49,4.63,5,MON,MAY,S,4105,8.55,54.23,4.64,17,THU,JAN,2022,,
3,65,PLA,10.579,278,A,22,S,3138,7.81,57.69,4.5,7,TUE,FEB,N,3346,8.28,57.99,4.8,17,WED,SEP,2022,,
3,65,PLA,11.921,277,A,22,S,3215,8.59,58.18,5,7,TUE,APR,N,3305,8.55,60.11,5.14,15,TUE,FEB,2022,,
3,65,PLA,12.412,279,B,22,N,2816,8.58,50.8,4.36,7,THU,APR,N,3020,8.78,53.21,4.67,15,WED,AUG,2022,,
3,65,PLA,13.359,280,A,22,S,1835,9.15,61.87,5.66,7,TUE,NOV,S,1440,8.42,52.75,4.44,16,FRI,OCT,2022,,
3,65,PLA,15.568,283,A,22,S,925,8.64,50.33,4.35,7,WED,APR,N,999,8.85,53.08,4.7,13,SUN,OCT,2022,,
3,65,PLA,19.442,284,B,22,N,983,8.44,54.76,4.62,7,WED,NOV,S,998,8.44,55.6,4.69,16,WED,APR,2022,,
3,65,PLA,19.442,285,A,22,N,981,8.93,51.69,4.62,7,TUE,FEB,N,1001,8.49,55.49,4.71,16,FRI,NOV,2022,,
3,65,PLA,23.168,286,B,22,N,991,8.89,52.69,4.68,7,WED,MAR,N,1005,9.26,51.3,4.75,14,SUN,OCT,2022,,
3,65,PLA,23.168,287,A,22,N,1149,8.54,59.84,5.11,7,THU,APR,N,1060,8.13,58.05,4.72,15,FRI,FEB,2022,,
3,65,PLA,24.259,303,O,21,N,1163,8.87,53.5,4.74,7,WED,SEP,S,1121,8.43,54.21,4.57,16,WED,SEP,2022,,
3,65,YUB,0,303,O,21,N,1163,8.87,53.5,4.74,7,WED,SEP,S,1121,8.43,54.21,4.57,16,WED,SEP,2022,,
3,65,YUB,9.177,295,B,22,S,1352,8.9,59.12,5.26,7,WED,SEP,N,1343,9.03,57.86,5.22,15,TUE,OCT,2022,,
11,67,SD,1.118,819,B,22,N,3747,6.97,52.78,3.68,7,FRI,MAR,N,4342,8.37,50.88,4.26,15,THU,MAY,2022,,
11,67,SD,1.951,735,B,22,S,3554,7.2,50.78,3.65,7,THU,OCT,S,4255,8.05,54.34,4.38,15,TUE,NOV,2022,,
11,67,SD,2.149,736,A,22,S,3082,8,59.63,4.77,7,THU,JAN,N,3206,8.92,55.59,4.96,15,FRI,OCT,2022,,
11,67,SD,4.832,820,B,22,S,2703,7.92,59.16,4.69,7,WED,APR,N,2684,8.67,53.7,4.65,15,TUE,JAN,2022,,
11,67,SD,6.67,821,A,22,N,1149,9.07,62.14,5.64,7,WED,NOV,S,1087,7.66,69.68,5.33,17,WED,OCT,2022,,
11,67,SD,15.2,972,A,22,S,1682,8.29,76.49,6.34,7,WED,APR,N,1661,8.66,72.28,6.26,16,TUE,SEP,2022,,
11,67,SD,24.376,899,B,22,N,1224,9.11,53.24,4.85,11,SAT,OCT,N,1281,8.68,58.47,5.07,16,FRI,APR,2022,,
5,68,MON,3.948,524,A,21,W,1071,9.35,56.55,5.29,11,TUE,AUG,W,1081,8.66,61.6,5.34,14,SAT,AUG,2022,,
5,68,MON,21.074,266,A,20,W,437,6.01,79.17,4.76,6,THU,SEP,E,482,9.93,52.85,5.25,14,FRI,SEP,2022,,
5,68,MON,21.074,265,B,21,W,918,8.74,53.75,4.7,12,MON,MAR,E,980,9,55.71,5.01,17,FRI,SEP,2022,,
3,70,SUT,4.049,611,B,22,W,1308,8.52,62.41,5.32,6,MON,MAY,E,1273,8.21,63.02,5.18,16,TUE,MAR,2022,,
3,70,SUT,8.298,614,O,22,W,1318,7.96,65.51,5.22,6,WED,MAR,E,1324,8.51,61.61,5.24,16,TUE,MAR,2022,,
3,70,YUB,0,614,O,22,W,1318,7.96,65.51,5.22,6,WED,MAR,E,1324,8.51,61.61,5.24,16,TUE,MAR,2022,,
3,70,YUB,7.345,616,B,21,W,1011,7.25,60.79,4.41,6,MON,SEP,E,1072,8.14,57.39,4.67,16,WED,SEP,2022,,
3,70,YUB,9.282,617,B,22,E,2124,8.83,50.31,4.44,7,THU,DEC,E,2452,9.26,55.39,5.13,15,FRI,FEB,2022,,
3,70,YUB,13.604,620,O,22,E,2422,7.24,54.32,3.93,7,MON,FEB,W,2880,8.21,56.9,4.67,17,THU,DEC,2022,,
3,70,YUB,14.71,625,A,22,W,639,6.24,66.91,4.17,9,SUN,SEP,E,670,7.83,55.88,4.38,16,FRI,MAY,2022,,
3,70,YUB,25.822,340,O,22,E,615,8.03,54.09,4.34,12,SUN,DEC,W,755,9.78,54.55,5.33,15,FRI,FEB,2022,,
